"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","32","2.1.0","150193","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","8031","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","152142","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1947","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","1","9","exp_111","1-1-1","+135","[7,19,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang90_curv0_rot+135.png","images/curv2/stim_nv3_ang135_curv2_rot+135.png","images/curv2/stim_nv1_ang90_curv2_rot+135.png","false","false","null","null","2","images/curv2/stim_nv1_ang90_curv2_rot+135.png","1","90","2","+135","null","",""
"html-button-response","35","2.1.0","153593","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","2","10","exp_221","2-2-1","-135","[8,24,26]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot-135.png","images/curv0/stim_nv3_ang135_curv0_rot-135.png","images/curv2/stim_nv3_ang45_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv3_ang45_curv2_rot-135.png","3","45","2","-135","null","",""
"html-button-response","37","2.1.0","155593","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1998","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","3","11","exp_111","1-1-1","-045","[16,22,26]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang90_curv1_rot-045.png","images/curv2/stim_nv2_ang90_curv2_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","false","false","null","null","1","images/curv2/stim_nv2_ang90_curv2_rot-045.png","2","90","2","-045","null","",""
"html-button-response","39","2.1.0","161026","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5431","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","4","12","exp_111","1-1-1","+180","[0,12,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+180.png","images/curv0/stim_nv1_ang45_curv0_rot+180.png","images/curv1/stim_nv2_ang45_curv1_rot+180.png","false","false","null","null","0","images/curv2/stim_nv3_ang45_curv2_rot+180.png","3","45","2","+180","null","",""
"html-button-response","41","2.1.0","163726","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2697","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","5","13","exp_111","1-1-1","+135","[5,7,17]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+135.png","images/curv0/stim_nv3_ang90_curv0_rot+135.png","images/curv1/stim_nv3_ang135_curv1_rot+135.png","false","false","null","null","0","images/curv0/stim_nv2_ang135_curv0_rot+135.png","2","135","0","+135","null","",""
"html-button-response","43","2.1.0","167193","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3465","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","6","14","exp_221","2-2-1","+180","[14,17,23]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv1/stim_nv3_ang135_curv1_rot+180.png","images/curv2/stim_nv2_ang135_curv2_rot+180.png","images/curv1/stim_nv2_ang135_curv1_rot+180.png","false","false","null","null","0","images/curv1/stim_nv3_ang135_curv1_rot+180.png","3","135","1","+180","null","",""
"html-button-response","45","2.1.0","169743","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2548","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","7","15","exp_111","1-1-1","-135","[3,14,15]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang45_curv1_rot-135.png","images/curv0/stim_nv2_ang45_curv0_rot-135.png","images/curv1/stim_nv2_ang135_curv1_rot-135.png","false","false","null","null","2","images/curv1/stim_nv2_ang135_curv1_rot-135.png","2","135","1","-135","null","",""
"html-button-response","47","2.1.0","171643","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1898","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","8","16","catch","3-2-2","-045","[19,19,19]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","images/curv2/stim_nv1_ang90_curv2_rot-045.png","false","true","1","1","1","images/curv2/stim_nv3_ang90_curv2_rot-045.png","3","90","2","-045","true","",""
"html-button-response","49","2.1.0","173710","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2064","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","9","17","exp_221","2-2-1","+000","[19,25,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv1_ang90_curv2_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","images/curv2/stim_nv3_ang90_curv2_rot+000.png","false","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot+000.png","1","90","2","+000","null","",""
"html-button-response","51","2.1.0","175959","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","10","18","exp_221","2-2-1","+090","[1,3,4]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","images/curv0/stim_nv1_ang90_curv0_rot+090.png","false","false","null","null","2","images/curv0/stim_nv1_ang90_curv0_rot+090.png","1","90","0","+090","null","",""
"html-button-response","53","2.1.0","178376","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2415","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","11","19","exp_111","1-1-1","+090","[11,16,19]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot+090.png","images/curv1/stim_nv3_ang90_curv1_rot+090.png","images/curv1/stim_nv1_ang135_curv1_rot+090.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+090.png","3","90","1","+090","null","",""
"html-button-response","55","2.1.0","181343","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2964","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","12","20","exp_221","2-2-1","-045","[9,11,20]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot-045.png","images/curv2/stim_nv1_ang135_curv2_rot-045.png","images/curv1/stim_nv1_ang45_curv1_rot-045.png","false","false","null","null","2","images/curv1/stim_nv1_ang45_curv1_rot-045.png","1","45","1","-045","null","",""
"html-button-response","57","2.1.0","183876","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2531","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","13","21","exp_221","2-2-1","+135","[4,7,13]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot+135.png","images/curv0/stim_nv2_ang90_curv0_rot+135.png","images/curv1/stim_nv2_ang90_curv1_rot+135.png","false","false","null","null","2","images/curv1/stim_nv2_ang90_curv1_rot+135.png","2","90","1","+135","null","",""
"html-button-response","59","2.1.0","185793","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1914","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","14","22","exp_111","1-1-1","+000","[11,15,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+000.png","images/curv1/stim_nv3_ang45_curv1_rot+000.png","images/curv1/stim_nv1_ang135_curv1_rot+000.png","false","false","null","null","2","images/curv1/stim_nv1_ang135_curv1_rot+000.png","1","135","1","+000","null","",""
"html-button-response","61","2.1.0","187893","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2097","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","15","23","exp_111","1-1-1","-135","[8,14,15]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot-135.png","images/curv1/stim_nv3_ang45_curv1_rot-135.png","images/curv1/stim_nv2_ang135_curv1_rot-135.png","false","false","null","null","1","images/curv1/stim_nv3_ang45_curv1_rot-135.png","3","45","1","-135","null","",""
"html-button-response","63","2.1.0","190543","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2648","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","16","24","exp_221","2-2-1","-045","[1,2,5]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv1_ang90_curv0_rot-045.png","images/curv0/stim_nv1_ang135_curv0_rot-045.png","images/curv0/stim_nv2_ang135_curv0_rot-045.png","false","false","null","null","2","images/curv0/stim_nv2_ang135_curv0_rot-045.png","2","135","0","-045","null","",""
"html-button-response","65","2.1.0","193393","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2848","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","17","25","exp_221","2-2-1","+000","[7,25,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang90_curv2_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","images/curv0/stim_nv3_ang90_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv3_ang90_curv0_rot+000.png","3","90","0","+000","null","",""
"html-button-response","67","2.1.0","196375","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2980","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","18","26","exp_111","1-1-1","-090","[0,5,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot-090.png","images/curv0/stim_nv2_ang135_curv0_rot-090.png","images/curv1/stim_nv2_ang45_curv1_rot-090.png","false","false","null","null","0","images/curv0/stim_nv1_ang45_curv0_rot-090.png","1","45","0","-090","null","",""
"html-button-response","69","2.1.0","200309","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3933","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","19","27","exp_111","1-1-1","+000","[5,12,17]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang45_curv1_rot+000.png","images/curv0/stim_nv2_ang135_curv0_rot+000.png","images/curv1/stim_nv3_ang135_curv1_rot+000.png","false","false","null","null","0","images/curv1/stim_nv2_ang45_curv1_rot+000.png","2","45","1","+000","null","",""
"html-button-response","71","2.1.0","203559","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","20","28","exp_111","1-1-1","-135","[8,20,24]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot-135.png","images/curv2/stim_nv1_ang135_curv2_rot-135.png","images/curv2/stim_nv3_ang45_curv2_rot-135.png","false","false","null","null","1","images/curv2/stim_nv1_ang135_curv2_rot-135.png","1","135","2","-135","null","",""
"html-button-response","73","2.1.0","206008","879809","1764903812053","799077874","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2447","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","21","29","exp_111","1-1-1","+090","[7,15,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang45_curv1_rot+090.png","images/curv2/stim_nv3_ang135_curv2_rot+090.png","images/curv0/stim_nv3_ang90_curv0_rot+090.png","false","false","null","null","1","images/curv2/stim_nv3_ang135_curv2_rot+090.png","3","135","2","+090","null","",""
