"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","11","2.1.0","423155","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","39479","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>80%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/curv2/stim_nv3_ang45_curv2_rot+000.png""><img class=""ooo-img"" src=""images/curv2/stim_nv3_ang45_curv2_rot+000.png""><img class=""ooo-img"" src=""images/curv0/stim_nv3_ang45_curv0_rot+000.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","434239","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","11082","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","439707","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","5464","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","1","1","practice_ambiguous","1/1/0","+180","[2,10,25]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang90_curv1_rot+180.png","images/curv0/stim_nv1_ang135_curv0_rot+180.png","images/curv2/stim_nv3_ang90_curv2_rot+180.png","true","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot+180.png","3","90","2","+180","null","",""
"html-button-response","15","2.1.0","442774","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3063","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","1","","","","","practice","0","2","2","practice_catch","3-2-2","+090","[16,16,16]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang90_curv1_rot+090.png","images/curv1/stim_nv3_ang45_curv1_rot+090.png","images/curv1/stim_nv3_ang90_curv1_rot+090.png","true","true","1","1","1","images/curv1/stim_nv3_ang45_curv1_rot+090.png","3","45","1","+090","true","",""
"html-button-response","18","2.1.0","445504","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2727","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","3","3","practice_ambiguous","1/1/0","-045","[1,17,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-045.png","images/curv0/stim_nv1_ang90_curv0_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","true","false","null","null","1","images/curv0/stim_nv1_ang90_curv0_rot-045.png","1","90","0","-045","null","",""
"html-button-response","20","2.1.0","449965","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","4458","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","4","4","practice_ambiguous","1/1/0","-135","[1,5,12]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot-135.png","images/curv0/stim_nv1_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang135_curv0_rot-135.png","true","false","null","null","1","images/curv0/stim_nv1_ang90_curv0_rot-135.png","1","90","0","-135","null","",""
"html-button-response","22","2.1.0","459602","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","9634","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","5","5","practice_ambiguous","1/1/0","+180","[4,8,24]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot+180.png","images/curv2/stim_nv3_ang45_curv2_rot+180.png","images/curv0/stim_nv2_ang90_curv0_rot+180.png","true","false","null","null","1","images/curv2/stim_nv3_ang45_curv2_rot+180.png","3","45","2","+180","null","",""
"html-button-response","24","2.1.0","463483","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3878","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","6","6","practice_ambiguous","2/2/2","+180","[10,13,16]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+180.png","images/curv1/stim_nv3_ang90_curv1_rot+180.png","images/curv1/stim_nv1_ang90_curv1_rot+180.png","true","false","null","null","2","images/curv1/stim_nv1_ang90_curv1_rot+180.png","1","90","1","+180","null","",""
"html-button-response","26","2.1.0","466577","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3092","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","7","7","practice_catch","3-2-2","+000","[24,24,24]","[{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":0,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv0/stim_nv3_ang45_curv0_rot+000.png","true","true","2","2","2","images/curv0/stim_nv3_ang45_curv0_rot+000.png","3","45","0","+000","true","",""
"html-button-response","29","2.1.0","468432","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","1853","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","8","8","practice_catch","3-2-2","-045","[3,3,3]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","true","true","0","0","0","images/curv0/stim_nv3_ang45_curv0_rot-045.png","3","45","0","-045","true","",""
"html-button-response","32","2.1.0","479058","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","10623","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","493292","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","14232","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","1","9","exp_111","1-1-1","+000","[1,11,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv1_ang135_curv1_rot+000.png","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv0/stim_nv1_ang90_curv0_rot+000.png","false","false","null","null","1","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
"html-button-response","35","2.1.0","581123","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","87828","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","2","10","exp_221","2-2-1","-135","[21,22,25]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-135.png","images/curv2/stim_nv2_ang45_curv2_rot-135.png","images/curv2/stim_nv3_ang90_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot-135.png","3","90","2","-135","null","",""
"html-button-response","37","2.1.0","588449","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","7323","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","3","11","exp_111","1-1-1","+135","[13,21,25]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+135.png","images/curv2/stim_nv2_ang45_curv2_rot+135.png","images/curv2/stim_nv3_ang90_curv2_rot+135.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot+135.png","3","90","2","+135","null","",""
"html-button-response","39","2.1.0","591008","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2556","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","4","12","catch","3-2-2","-135","[12,12,12]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":1,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot-135.png","images/curv1/stim_nv1_ang45_curv1_rot-135.png","images/curv1/stim_nv2_ang45_curv1_rot-135.png","false","true","1","1","1","images/curv1/stim_nv1_ang45_curv1_rot-135.png","1","45","1","-135","true","",""
"html-button-response","41","2.1.0","593765","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2756","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","5","13","exp_111","1-1-1","-045","[11,16,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot-045.png","images/curv1/stim_nv1_ang135_curv1_rot-045.png","images/curv1/stim_nv3_ang90_curv1_rot-045.png","false","false","null","null","1","images/curv1/stim_nv1_ang135_curv1_rot-045.png","1","135","1","-045","null","",""
"html-button-response","43","2.1.0","601511","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","7744","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","6","14","exp_221","2-2-1","+135","[10,13,19]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot+135.png","images/curv1/stim_nv1_ang90_curv1_rot+135.png","images/curv2/stim_nv1_ang90_curv2_rot+135.png","false","false","null","null","0","images/curv1/stim_nv2_ang90_curv1_rot+135.png","2","90","1","+135","null","",""
"html-button-response","45","2.1.0","606704","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","5191","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","7","15","exp_221","2-2-1","-135","[1,10,11]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot-135.png","images/curv0/stim_nv1_ang90_curv0_rot-135.png","images/curv1/stim_nv1_ang90_curv1_rot-135.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot-135.png","1","135","1","-135","null","",""
"html-button-response","47","2.1.0","609915","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3209","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","8","16","exp_221","2-2-1","-045","[13,16,25]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-045.png","images/curv1/stim_nv3_ang90_curv1_rot-045.png","images/curv1/stim_nv2_ang90_curv1_rot-045.png","false","false","null","null","2","images/curv1/stim_nv2_ang90_curv1_rot-045.png","2","90","1","-045","null","",""
"html-button-response","49","2.1.0","613693","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3776","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","9","17","exp_221","2-2-1","+135","[2,18,20]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot+135.png","images/curv2/stim_nv1_ang135_curv2_rot+135.png","images/curv2/stim_nv1_ang45_curv2_rot+135.png","false","false","null","null","2","images/curv2/stim_nv1_ang45_curv2_rot+135.png","1","45","2","+135","null","",""
"html-button-response","51","2.1.0","615763","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2067","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","10","18","exp_221","2-2-1","-045","[0,2,11]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot-045.png","images/curv0/stim_nv1_ang45_curv0_rot-045.png","images/curv1/stim_nv1_ang135_curv1_rot-045.png","false","false","null","null","1","images/curv0/stim_nv1_ang45_curv0_rot-045.png","1","45","0","-045","null","",""
"html-button-response","53","2.1.0","617496","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","1732","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","11","19","exp_111","1-1-1","-045","[8,11,23]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot-045.png","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv2/stim_nv2_ang135_curv2_rot-045.png","false","false","null","null","0","images/curv1/stim_nv1_ang135_curv1_rot-045.png","1","135","1","-045","null","",""
"html-button-response","55","2.1.0","620654","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3155","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","12","20","exp_221","2-2-1","-090","[18,21,22]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-090.png","images/curv2/stim_nv1_ang45_curv2_rot-090.png","images/curv2/stim_nv2_ang45_curv2_rot-090.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot-090.png","1","45","2","-090","null","",""
"html-button-response","57","2.1.0","625396","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","4740","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","13","21","exp_221","2-2-1","-045","[14,22,23]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot-045.png","images/curv2/stim_nv2_ang90_curv2_rot-045.png","images/curv1/stim_nv2_ang135_curv1_rot-045.png","false","false","null","null","1","images/curv2/stim_nv2_ang90_curv2_rot-045.png","2","90","2","-045","null","",""
"html-button-response","59","2.1.0","627218","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","1818","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","14","22","exp_221","2-2-1","+000","[1,10,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv1/stim_nv1_ang90_curv1_rot+000.png","images/curv0/stim_nv1_ang90_curv0_rot+000.png","false","false","null","null","0","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
"html-button-response","61","2.1.0","630668","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","3447","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","15","23","catch","3-2-2","+090","[9,9,9]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":9,""curv"":0,""nv"":1,""ang"":45}]","images/curv0/stim_nv1_ang45_curv0_rot+090.png","images/curv1/stim_nv1_ang45_curv1_rot+090.png","images/curv1/stim_nv1_ang45_curv1_rot+090.png","false","true","0","0","0","images/curv0/stim_nv1_ang45_curv0_rot+090.png","1","45","0","+090","true","",""
"html-button-response","63","2.1.0","632326","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","1655","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","16","24","exp_111","1-1-1","+000","[8,23,24]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv0/stim_nv3_ang135_curv0_rot+000.png","images/curv2/stim_nv2_ang135_curv2_rot+000.png","false","false","null","null","0","images/curv2/stim_nv3_ang45_curv2_rot+000.png","3","45","2","+000","null","",""
"html-button-response","65","2.1.0","644534","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","12205","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","17","25","exp_111","1-1-1","-045","[1,3,9]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/curv0/stim_nv2_ang45_curv0_rot-045.png","images/curv1/stim_nv1_ang45_curv1_rot-045.png","images/curv0/stim_nv1_ang90_curv0_rot-045.png","false","false","null","null","0","images/curv0/stim_nv2_ang45_curv0_rot-045.png","2","45","0","-045","null","",""
"html-button-response","67","2.1.0","646695","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2159","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","18","26","exp_111","1-1-1","+045","[1,6,18]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv0/stim_nv1_ang90_curv0_rot+045.png","images/curv2/stim_nv1_ang45_curv2_rot+045.png","images/curv0/stim_nv3_ang45_curv0_rot+045.png","false","false","null","null","2","images/curv0/stim_nv3_ang45_curv0_rot+045.png","3","45","0","+045","null","",""
"html-button-response","69","2.1.0","651751","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","5054","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","19","27","exp_111","1-1-1","+090","[1,18,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv0/stim_nv1_ang90_curv0_rot+090.png","images/curv2/stim_nv3_ang90_curv2_rot+090.png","images/curv2/stim_nv1_ang45_curv2_rot+090.png","false","false","null","null","1","images/curv2/stim_nv3_ang90_curv2_rot+090.png","3","90","2","+090","null","",""
"html-button-response","71","2.1.0","653844","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","2091","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","20","28","exp_111","1-1-1","+000","[9,20,21]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot+000.png","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv2/stim_nv1_ang135_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot+000.png","1","135","2","+000","null","",""
"html-button-response","73","2.1.0","659426","913438","1764982627153","692058353","21","Female","No experience","","","","","","","","","","","","","","","","","5579","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","21","29","exp_111","1-1-1","+090","[2,10,14]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv0/stim_nv1_ang135_curv0_rot+090.png","images/curv1/stim_nv2_ang135_curv1_rot+090.png","images/curv1/stim_nv1_ang90_curv1_rot+090.png","false","false","null","null","1","images/curv1/stim_nv2_ang135_curv1_rot+090.png","2","135","1","+090","null","",""
