"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","10","2.1.0","68668","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","14884","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","107997","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","39327","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>80%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/curv2/stim_nv2_ang90_curv2_rot-090.png""><img class=""ooo-img"" src=""images/curv2/stim_nv2_ang90_curv2_rot-090.png""><img class=""ooo-img"" src=""images/curv0/stim_nv2_ang90_curv0_rot-090.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","122436","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","14438","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","127248","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","4809","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","1","1","practice_ambiguous","1/1/0","-090","[13,19,26]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv1_ang90_curv2_rot-090.png","images/curv2/stim_nv3_ang135_curv2_rot-090.png","images/curv1/stim_nv2_ang90_curv1_rot-090.png","true","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot-090.png","1","90","2","-090","null","",""
"html-button-response","15","2.1.0","132191","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","4939","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","2","2","practice_ambiguous","1/1/0","-045","[2,3,19]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","images/curv0/stim_nv1_ang135_curv0_rot-045.png","true","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot-045.png","1","90","2","-045","null","",""
"html-button-response","17","2.1.0","136035","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3841","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","3","3","practice_catch","3-2-2","-135","[3,3,3]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":3,""curv"":0,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang45_curv0_rot-135.png","images/curv0/stim_nv2_ang45_curv0_rot-135.png","true","true","0","0","0","images/curv0/stim_nv2_ang90_curv0_rot-135.png","2","90","0","-135","true","",""
"html-button-response","20","2.1.0","139276","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3238","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","4","4","practice_ambiguous","1/1/0","+180","[8,13,23]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot+180.png","images/curv2/stim_nv2_ang135_curv2_rot+180.png","images/curv1/stim_nv2_ang90_curv1_rot+180.png","true","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot+180.png","3","135","0","+180","null","",""
"html-button-response","22","2.1.0","142396","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3118","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","5","5","practice_ambiguous","1/1/0","-045","[14,16,20]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot-045.png","images/curv1/stim_nv3_ang90_curv1_rot-045.png","images/curv2/stim_nv1_ang135_curv2_rot-045.png","true","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot-045.png","1","135","2","-045","null","",""
"html-button-response","24","2.1.0","144723","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2321","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","6","6","practice_ambiguous","1/1/0","+090","[0,17,20]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang45_curv0_rot+090.png","images/curv1/stim_nv3_ang135_curv1_rot+090.png","images/curv2/stim_nv1_ang135_curv2_rot+090.png","true","false","null","null","0","images/curv0/stim_nv1_ang45_curv0_rot+090.png","1","45","0","+090","null","",""
"html-button-response","26","2.1.0","146400","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1675","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","7","7","practice_catch","3-2-2","-090","[22,22,22]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":0,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot-090.png","images/curv2/stim_nv2_ang90_curv2_rot-090.png","images/curv0/stim_nv2_ang90_curv0_rot-090.png","true","true","2","2","2","images/curv0/stim_nv2_ang90_curv0_rot-090.png","2","90","0","-090","true","",""
"html-button-response","29","2.1.0","148078","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1675","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","8","8","practice_catch","3-2-2","-135","[4,4,4]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang45_curv0_rot-135.png","true","true","2","2","2","images/curv0/stim_nv2_ang45_curv0_rot-135.png","2","45","0","-135","true","",""
"html-button-response","32","2.1.0","309147","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","161074","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","311112","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1962","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","1","9","exp_111","1-1-1","-045","[2,6,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","images/curv0/stim_nv1_ang135_curv0_rot-045.png","false","false","null","null","2","images/curv0/stim_nv1_ang135_curv0_rot-045.png","1","135","0","-045","null","",""
"html-button-response","35","2.1.0","313999","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2885","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","2","10","exp_221","2-2-1","+090","[18,19,25]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot+090.png","images/curv2/stim_nv1_ang45_curv2_rot+090.png","images/curv2/stim_nv3_ang90_curv2_rot+090.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot+090.png","3","90","2","+090","null","",""
"html-button-response","37","2.1.0","316774","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2773","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","3","11","exp_221","2-2-1","+090","[12,15,17]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang45_curv1_rot+090.png","images/curv1/stim_nv3_ang135_curv1_rot+090.png","images/curv1/stim_nv3_ang45_curv1_rot+090.png","false","false","null","null","1","images/curv1/stim_nv3_ang135_curv1_rot+090.png","3","135","1","+090","null","",""
"html-button-response","39","2.1.0","318823","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2047","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","4","12","exp_221","2-2-1","+000","[3,6,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang45_curv0_rot+000.png","images/curv0/stim_nv3_ang45_curv0_rot+000.png","images/curv2/stim_nv2_ang45_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv2_ang45_curv2_rot+000.png","2","45","2","+000","null","",""
"html-button-response","41","2.1.0","324144","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","5318","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","5","13","exp_221","2-2-1","+045","[17,25,26]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang135_curv1_rot+045.png","images/curv2/stim_nv3_ang135_curv2_rot+045.png","images/curv2/stim_nv3_ang90_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot+045.png","3","90","2","+045","null","",""
"html-button-response","43","2.1.0","326010","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1864","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","6","14","exp_221","2-2-1","+045","[6,8,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot+045.png","images/curv1/stim_nv3_ang135_curv1_rot+045.png","images/curv0/stim_nv3_ang135_curv0_rot+045.png","false","false","null","null","0","images/curv0/stim_nv3_ang45_curv0_rot+045.png","3","45","0","+045","null","",""
"html-button-response","45","2.1.0","329587","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3571","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","7","15","exp_111","1-1-1","+000","[0,8,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang135_curv0_rot+000.png","images/curv2/stim_nv3_ang45_curv2_rot+000.png","images/curv0/stim_nv1_ang45_curv0_rot+000.png","false","false","null","null","1","images/curv2/stim_nv3_ang45_curv2_rot+000.png","3","45","2","+000","null","",""
"html-button-response","47","2.1.0","332126","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2537","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","8","16","exp_221","2-2-1","-090","[10,11,17]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv1_ang135_curv1_rot-090.png","images/curv1/stim_nv3_ang135_curv1_rot-090.png","images/curv1/stim_nv1_ang90_curv1_rot-090.png","false","false","null","null","1","images/curv1/stim_nv3_ang135_curv1_rot-090.png","3","135","1","-090","null","",""
"html-button-response","49","2.1.0","335379","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3252","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","9","17","exp_111","1-1-1","+045","[0,5,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot+045.png","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv0/stim_nv1_ang45_curv0_rot+045.png","false","false","null","null","1","images/curv0/stim_nv2_ang135_curv0_rot+045.png","2","135","0","+045","null","",""
"html-button-response","51","2.1.0","338404","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3022","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","10","18","exp_221","2-2-1","-045","[3,18,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","images/curv2/stim_nv1_ang45_curv2_rot-045.png","false","false","null","null","2","images/curv2/stim_nv1_ang45_curv2_rot-045.png","1","45","2","-045","null","",""
"html-button-response","53","2.1.0","340323","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1917","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","11","19","exp_111","1-1-1","-135","[12,17,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot-135.png","images/curv1/stim_nv3_ang135_curv1_rot-135.png","images/curv1/stim_nv2_ang45_curv1_rot-135.png","false","false","null","null","1","images/curv1/stim_nv3_ang135_curv1_rot-135.png","3","135","1","-135","null","",""
"html-button-response","55","2.1.0","341981","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1657","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","12","20","exp_111","1-1-1","+180","[5,20,22]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv1_ang135_curv2_rot+180.png","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv2/stim_nv2_ang90_curv2_rot+180.png","false","false","null","null","0","images/curv2/stim_nv1_ang135_curv2_rot+180.png","1","135","2","+180","null","",""
"html-button-response","57","2.1.0","347427","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","5444","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","13","21","catch","3-2-2","+180","[21,21,21]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+180.png","images/curv2/stim_nv2_ang45_curv2_rot+180.png","images/curv2/stim_nv2_ang45_curv2_rot+180.png","false","true","0","0","0","images/curv2/stim_nv2_ang90_curv2_rot+180.png","2","90","2","+180","true","",""
"html-button-response","59","2.1.0","352581","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","5152","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","14","22","exp_111","1-1-1","-090","[2,3,23]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot-090.png","images/curv2/stim_nv2_ang135_curv2_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","false","false","null","null","1","images/curv2/stim_nv2_ang135_curv2_rot-090.png","2","135","2","-090","null","",""
"html-button-response","61","2.1.0","354510","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1926","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","15","23","exp_111","1-1-1","+090","[1,3,18]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv2/stim_nv1_ang45_curv2_rot+090.png","images/curv0/stim_nv1_ang90_curv0_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","false","false","null","null","2","images/curv0/stim_nv2_ang45_curv0_rot+090.png","2","45","0","+090","null","",""
"html-button-response","63","2.1.0","356522","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2009","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","16","24","exp_111","1-1-1","-090","[5,7,13]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang90_curv1_rot-090.png","images/curv0/stim_nv2_ang135_curv0_rot-090.png","images/curv0/stim_nv3_ang90_curv0_rot-090.png","false","false","null","null","2","images/curv0/stim_nv3_ang90_curv0_rot-090.png","3","90","0","-090","null","",""
"html-button-response","65","2.1.0","358742","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2219","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","17","25","catch","3-2-2","-090","[24,24,24]","[{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":1,""ang"":45}]","images/curv2/stim_nv3_ang45_curv2_rot-090.png","images/curv2/stim_nv1_ang45_curv2_rot-090.png","images/curv2/stim_nv3_ang45_curv2_rot-090.png","false","true","1","1","1","images/curv2/stim_nv1_ang45_curv2_rot-090.png","1","45","2","-090","true","",""
"html-button-response","67","2.1.0","360933","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","2185","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","18","26","exp_221","2-2-1","-045","[10,11,13]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang90_curv1_rot-045.png","images/curv1/stim_nv2_ang90_curv1_rot-045.png","images/curv1/stim_nv1_ang135_curv1_rot-045.png","false","false","null","null","1","images/curv1/stim_nv2_ang90_curv1_rot-045.png","2","90","1","-045","null","",""
"html-button-response","69","2.1.0","366056","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","5121","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","19","27","exp_111","1-1-1","-090","[13,15,21]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang90_curv1_rot-090.png","images/curv1/stim_nv3_ang45_curv1_rot-090.png","images/curv2/stim_nv2_ang45_curv2_rot-090.png","false","false","null","null","0","images/curv1/stim_nv2_ang90_curv1_rot-090.png","2","90","1","-090","null","",""
"html-button-response","71","2.1.0","369248","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","3191","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","20","28","exp_221","2-2-1","+000","[16,25,26]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv2/stim_nv3_ang90_curv2_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+000.png","3","135","2","+000","null","",""
"html-button-response","73","2.1.0","370747","202295","1764819983541","485802185","22","Female","Yes, formal training","","","","","","","","","","","","","","","","","1497","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","21","29","exp_111","1-1-1","+000","[11,18,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv1_ang45_curv2_rot+000.png","images/curv1/stim_nv1_ang135_curv1_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+000.png","3","135","2","+000","null","",""
