"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","13","2.1.0","172962","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","4624","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","1","1","practice_ambiguous","1/1/0","-135","[14,15,25]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv2_ang135_curv1_rot-135.png","images/curv2/stim_nv3_ang90_curv2_rot-135.png","images/curv1/stim_nv3_ang45_curv1_rot-135.png","true","false","null","null","2","images/curv1/stim_nv3_ang45_curv1_rot-135.png","3","45","1","-135","null","",""
"html-button-response","15","2.1.0","179059","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","6095","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","2","2","practice_ambiguous","1/1/0","-045","[4,15,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv3_ang45_curv1_rot-045.png","images/curv0/stim_nv2_ang90_curv0_rot-045.png","images/curv2/stim_nv3_ang90_curv2_rot-045.png","true","false","null","null","0","images/curv1/stim_nv3_ang45_curv1_rot-045.png","3","45","1","-045","null","",""
"html-button-response","17","2.1.0","184205","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","5144","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","1","","","","","practice","0","3","3","practice_catch","3-2-2","+135","[8,8,8]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot+135.png","images/curv2/stim_nv3_ang135_curv2_rot+135.png","images/curv0/stim_nv3_ang135_curv0_rot+135.png","true","true","1","1","1","images/curv2/stim_nv3_ang135_curv2_rot+135.png","3","135","2","+135","true","",""
"html-button-response","20","2.1.0","185734","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1526","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","4","4","practice_catch","3-2-2","-135","[2,2,2]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot-135.png","images/curv0/stim_nv1_ang135_curv0_rot-135.png","images/curv0/stim_nv1_ang135_curv0_rot-135.png","true","true","0","0","0","images/curv2/stim_nv1_ang135_curv2_rot-135.png","1","135","2","-135","true","",""
"html-button-response","23","2.1.0","191632","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","5895","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","5","5","practice_ambiguous","1/1/0","+135","[5,7,11]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+135.png","images/curv1/stim_nv1_ang135_curv1_rot+135.png","images/curv0/stim_nv3_ang90_curv0_rot+135.png","true","false","null","null","2","images/curv0/stim_nv3_ang90_curv0_rot+135.png","3","90","0","+135","null","",""
"html-button-response","25","2.1.0","193591","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1955","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","6","6","practice_ambiguous","1/1/0","+000","[5,9,13]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang45_curv1_rot+000.png","images/curv1/stim_nv2_ang90_curv1_rot+000.png","images/curv0/stim_nv2_ang135_curv0_rot+000.png","true","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot+000.png","1","45","1","+000","null","",""
"html-button-response","27","2.1.0","196129","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2533","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","7","7","practice_ambiguous","1/1/0","+135","[2,17,18]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv0/stim_nv1_ang135_curv0_rot+135.png","images/curv1/stim_nv3_ang135_curv1_rot+135.png","images/curv2/stim_nv1_ang45_curv2_rot+135.png","true","false","null","null","2","images/curv2/stim_nv1_ang45_curv2_rot+135.png","1","45","2","+135","null","",""
"html-button-response","29","2.1.0","200136","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","4004","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","8","8","practice_catch","3-2-2","+090","[14,14,14]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang135_curv1_rot+090.png","images/curv1/stim_nv2_ang135_curv1_rot+090.png","images/curv1/stim_nv2_ang90_curv1_rot+090.png","true","true","2","2","2","images/curv1/stim_nv2_ang90_curv1_rot+090.png","2","90","1","+090","true","",""
"html-button-response","32","2.1.0","210794","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","10654","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","213199","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2401","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","1","9","exp_221","2-2-1","-045","[3,5,8]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","images/curv0/stim_nv2_ang135_curv0_rot-045.png","false","false","null","null","1","images/curv0/stim_nv2_ang45_curv0_rot-045.png","2","45","0","-045","null","",""
"html-button-response","35","2.1.0","216028","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2825","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","2","10","exp_221","2-2-1","+045","[6,7,16]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot+045.png","images/curv1/stim_nv3_ang90_curv1_rot+045.png","images/curv0/stim_nv3_ang45_curv0_rot+045.png","false","false","null","null","2","images/curv0/stim_nv3_ang45_curv0_rot+045.png","3","45","0","+045","null","",""
"html-button-response","37","2.1.0","218271","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2239","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","3","11","exp_221","2-2-1","+045","[3,18,21]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv2/stim_nv2_ang45_curv2_rot+045.png","images/curv2/stim_nv1_ang45_curv2_rot+045.png","images/curv0/stim_nv2_ang45_curv0_rot+045.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot+045.png","1","45","2","+045","null","",""
"html-button-response","39","2.1.0","220221","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1947","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","4","12","exp_111","1-1-1","-045","[1,8,20]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv2/stim_nv1_ang135_curv2_rot-045.png","images/curv0/stim_nv1_ang90_curv0_rot-045.png","false","false","null","null","0","images/curv0/stim_nv3_ang135_curv0_rot-045.png","3","135","0","-045","null","",""
"html-button-response","41","2.1.0","227337","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","7111","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","5","13","exp_221","2-2-1","+045","[2,3,5]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang135_curv0_rot+045.png","images/curv0/stim_nv2_ang45_curv0_rot+045.png","images/curv0/stim_nv1_ang135_curv0_rot+045.png","false","false","null","null","1","images/curv0/stim_nv2_ang45_curv0_rot+045.png","2","45","0","+045","null","",""
"html-button-response","43","2.1.0","230149","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2808","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","6","14","exp_221","2-2-1","+000","[18,21,23]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot+000.png","images/curv2/stim_nv2_ang45_curv2_rot+000.png","images/curv2/stim_nv1_ang45_curv2_rot+000.png","false","false","null","null","0","images/curv2/stim_nv2_ang135_curv2_rot+000.png","2","135","2","+000","null","",""
"html-button-response","45","2.1.0","232252","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2100","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","7","15","exp_221","2-2-1","+135","[10,11,14]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+135.png","images/curv1/stim_nv1_ang90_curv1_rot+135.png","images/curv1/stim_nv1_ang135_curv1_rot+135.png","false","false","null","null","0","images/curv1/stim_nv2_ang135_curv1_rot+135.png","2","135","1","+135","null","",""
"html-button-response","47","2.1.0","235651","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","3395","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","8","16","catch","3-2-2","-045","[24,24,24]","[{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-045.png","images/curv2/stim_nv3_ang45_curv2_rot-045.png","images/curv2/stim_nv3_ang45_curv2_rot-045.png","false","true","0","0","0","images/curv2/stim_nv3_ang90_curv2_rot-045.png","3","90","2","-045","true","",""
"html-button-response","49","2.1.0","240507","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","4851","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","9","17","exp_221","2-2-1","-090","[4,7,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot-090.png","images/curv0/stim_nv2_ang90_curv0_rot-090.png","images/curv2/stim_nv3_ang90_curv2_rot-090.png","false","false","null","null","1","images/curv0/stim_nv2_ang90_curv0_rot-090.png","2","90","0","-090","null","",""
"html-button-response","51","2.1.0","242612","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2102","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","10","18","exp_111","1-1-1","+090","[3,9,13]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv1_ang45_curv1_rot+090.png","images/curv0/stim_nv2_ang45_curv0_rot+090.png","images/curv1/stim_nv2_ang90_curv1_rot+090.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot+090.png","1","45","1","+090","null","",""
"html-button-response","53","2.1.0","244684","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2069","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","11","19","exp_221","2-2-1","-090","[1,2,11]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv0/stim_nv1_ang90_curv0_rot-090.png","images/curv1/stim_nv1_ang135_curv1_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","false","false","null","null","1","images/curv1/stim_nv1_ang135_curv1_rot-090.png","1","135","1","-090","null","",""
"html-button-response","55","2.1.0","247196","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2508","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","12","20","exp_111","1-1-1","-090","[2,3,7]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot-090.png","images/curv0/stim_nv2_ang45_curv0_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","false","false","null","null","2","images/curv0/stim_nv1_ang135_curv0_rot-090.png","1","135","0","-090","null","",""
"html-button-response","57","2.1.0","249196","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1995","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","13","21","exp_221","2-2-1","+045","[9,11,18]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv2/stim_nv1_ang45_curv2_rot+045.png","images/curv1/stim_nv1_ang135_curv1_rot+045.png","images/curv1/stim_nv1_ang45_curv1_rot+045.png","false","false","null","null","1","images/curv1/stim_nv1_ang135_curv1_rot+045.png","1","135","1","+045","null","",""
"html-button-response","59","2.1.0","252798","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","3599","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","14","22","exp_111","1-1-1","-045","[3,8,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot-045.png","images/curv0/stim_nv3_ang135_curv0_rot-045.png","images/curv0/stim_nv2_ang45_curv0_rot-045.png","false","false","null","null","2","images/curv0/stim_nv2_ang45_curv0_rot-045.png","2","45","0","-045","null","",""
"html-button-response","61","2.1.0","254253","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1452","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","15","23","exp_221","2-2-1","-090","[2,9,11]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/curv1/stim_nv1_ang45_curv1_rot-090.png","images/curv0/stim_nv1_ang135_curv0_rot-090.png","images/curv1/stim_nv1_ang135_curv1_rot-090.png","false","false","null","null","0","images/curv1/stim_nv1_ang45_curv1_rot-090.png","1","45","1","-090","null","",""
"html-button-response","63","2.1.0","255627","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1371","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","16","24","exp_111","1-1-1","+135","[2,14,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang135_curv2_rot+135.png","images/curv0/stim_nv1_ang135_curv0_rot+135.png","images/curv1/stim_nv2_ang135_curv1_rot+135.png","false","false","null","null","1","images/curv0/stim_nv1_ang135_curv0_rot+135.png","1","135","0","+135","null","",""
"html-button-response","65","2.1.0","258741","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","3110","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","17","25","exp_221","2-2-1","+135","[9,18,19]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv2/stim_nv1_ang90_curv2_rot+135.png","images/curv2/stim_nv1_ang45_curv2_rot+135.png","images/curv1/stim_nv1_ang45_curv1_rot+135.png","false","false","null","null","0","images/curv2/stim_nv1_ang90_curv2_rot+135.png","1","90","2","+135","null","",""
"html-button-response","67","2.1.0","267074","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","8329","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","18","26","exp_111","1-1-1","+135","[14,20,22]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang135_curv1_rot+135.png","images/curv2/stim_nv2_ang90_curv2_rot+135.png","images/curv2/stim_nv1_ang135_curv2_rot+135.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot+135.png","1","135","2","+135","null","",""
"html-button-response","69","2.1.0","269480","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","2404","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","19","27","exp_221","2-2-1","+000","[4,13,16]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv1/stim_nv3_ang90_curv1_rot+000.png","images/curv0/stim_nv2_ang90_curv0_rot+000.png","images/curv1/stim_nv2_ang90_curv1_rot+000.png","false","false","null","null","0","images/curv1/stim_nv3_ang90_curv1_rot+000.png","3","90","1","+000","null","",""
"html-button-response","71","2.1.0","270910","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1426","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","20","28","exp_221","2-2-1","+180","[18,21,22]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+180.png","images/curv2/stim_nv1_ang45_curv2_rot+180.png","images/curv2/stim_nv2_ang45_curv2_rot+180.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot+180.png","1","45","2","+180","null","",""
"html-button-response","73","2.1.0","272692","273589","1764879528428","737240986","21","Female","Yes, formal training","","","","","","","","","","","","","","","","","1779","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","21","29","exp_221","2-2-1","+180","[13,16,25]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv1/stim_nv3_ang90_curv1_rot+180.png","images/curv1/stim_nv2_ang90_curv1_rot+180.png","images/curv2/stim_nv3_ang90_curv2_rot+180.png","false","false","null","null","1","images/curv1/stim_nv2_ang90_curv1_rot+180.png","2","90","1","+180","null","",""
