trial_type,trial_index,plugin_version,time_elapsed,participant,expType,experiment_seed,total_experiment_time,age,sex,art_experience,strategy_open,success,timeout,failed_images,failed_audio,failed_video,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,rt,stimulus,response,question_order,final_height_px,final_width_px,scale_factor,block,block_index,trial_in_block,global_trial_index,trial_kind,pattern,rotation,feature_ids,features_triplet,stim_left,stim_middle,stim_right,is_practice,is_catch,correct_response,odd_position,chosen_index,chosen_stimulus,chosen_nv,chosen_ang,chosen_s,chosen_rot,chosen_curv,correct,block_failed,blocks_failed_total
html-button-response,10,2.1.0,64099,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,2096,"
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please choose one that is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,11,2.1.0,67617,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,3516,"
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/stim_nv1_ang90_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv1_ang90_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv2_ang90_s0.0_rot+135.png"">
  </div>

    </div>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,12,2.1.0,68833,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1215,"
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,13,2.1.0,70850,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,2014,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,practice,0,1,1,practice_ambiguous,1/1/0,-45,"[5,11,16]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]",images/stim_nv2_ang135_s0.0_rot-045.png,images/stim_nv1_ang135_s0.8_rot-045.png,images/stim_nv3_ang90_s0.8_rot-045.png,TRUE,FALSE,null,null,2,images/stim_nv3_ang90_s0.8_rot-045.png,3,90,0.8,-45,1,null,,
html-button-response,15,2.1.0,72449,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1598,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,practice,0,2,2,practice_ambiguous,1/1/0,135,"[5,7,21]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]",images/stim_nv3_ang90_s0.0_rot+135.png,images/stim_nv2_ang135_s0.0_rot+135.png,images/stim_nv2_ang45_s1.4_rot+135.png,TRUE,FALSE,null,null,2,images/stim_nv2_ang45_s1.4_rot+135.png,2,45,1.4,135,2,null,,
html-button-response,17,2.1.0,76700,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,4249,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>",2,,,,,practice,0,3,3,practice_catch,2003-02-02,135,"[1,1,1]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":1,""curv"":0,""nv"":2,""ang"":90}]",images/stim_nv2_ang90_s0.0_rot+135.png,images/stim_nv1_ang90_s0.0_rot+135.png,images/stim_nv1_ang90_s0.0_rot+135.png,TRUE,TRUE,0,0,2,images/stim_nv1_ang90_s0.0_rot+135.png,1,90,0,135,0,FALSE,,
html-button-response,19,2.1.0,78617,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1914,"
          <div style=""width:800px;"">
            <p>This was an <b>attention check practice trial</b>.</p>
            <p>Your answer was <b>INCORRECT</b>.</p>
            <p>On attention check trials, two shapes are identical and the odd one differs in exactly one feature.</p>
          </div>",0,,,,,,,,,practice_catch_feedback,,,,,,,,,,,,,,,,,,,,,
html-button-response,20,2.1.0,80050,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1432,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>",2,,,,,practice,0,4,4,practice_catch,2003-02-02,-135,"[13,13,13]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":45}]",images/stim_nv2_ang90_s0.8_rot-135.png,images/stim_nv2_ang90_s0.8_rot-135.png,images/stim_nv2_ang45_s0.8_rot-135.png,TRUE,TRUE,2,2,2,images/stim_nv2_ang45_s0.8_rot-135.png,2,45,0.8,-135,1,TRUE,,
html-button-response,23,2.1.0,81399,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1347,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,practice,0,5,5,practice_ambiguous,0/0/0,-135,"[2,15,22]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]",images/stim_nv2_ang90_s1.4_rot-135.png,images/stim_nv3_ang45_s0.8_rot-135.png,images/stim_nv1_ang135_s0.0_rot-135.png,TRUE,FALSE,null,null,2,images/stim_nv1_ang135_s0.0_rot-135.png,1,135,0,-135,0,null,,
html-button-response,25,2.1.0,82583,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1183,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",1,,,,,practice,0,6,6,practice_ambiguous,1/1/0,90,"[4,19,24]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]",images/stim_nv2_ang90_s0.0_rot+090.png,images/stim_nv3_ang45_s1.4_rot+090.png,images/stim_nv1_ang90_s1.4_rot+090.png,TRUE,FALSE,null,null,1,images/stim_nv3_ang45_s1.4_rot+090.png,3,45,1.4,90,2,null,,
html-button-response,27,2.1.0,83567,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,981,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>",0,,,,,practice,0,7,7,practice_catch,2003-02-02,-45,"[6,6,6]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":90}]",images/stim_nv3_ang90_s0.0_rot-045.png,images/stim_nv3_ang45_s0.0_rot-045.png,images/stim_nv3_ang45_s0.0_rot-045.png,TRUE,TRUE,0,0,0,images/stim_nv3_ang90_s0.0_rot-045.png,3,90,0,-45,0,TRUE,,
html-button-response,30,2.1.0,84483,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,915,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",1,,,,,practice,0,8,8,practice_ambiguous,1/1/0,-135,"[9,17,25]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]",images/stim_nv3_ang90_s1.4_rot-135.png,images/stim_nv1_ang45_s0.8_rot-135.png,images/stim_nv3_ang135_s0.8_rot-135.png,TRUE,FALSE,null,null,1,images/stim_nv1_ang45_s0.8_rot-135.png,1,45,0.8,-135,1,null,,
html-button-response,32,2.1.0,86766,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,2281,"<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</b></p>",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,33,2.1.0,88749,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1981,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",1,,,,,block_1,1,1,9,exp_221,2002-02-01,-45,"[4,5,23]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]",images/stim_nv2_ang135_s0.0_rot-045.png,images/stim_nv2_ang90_s0.0_rot-045.png,images/stim_nv2_ang135_s1.4_rot-045.png,FALSE,FALSE,null,null,1,images/stim_nv2_ang90_s0.0_rot-045.png,2,90,0,-45,0,null,,
html-button-response,35,2.1.0,90034,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1282,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",1,,,,,block_1,1,2,10,exp_221,2002-02-01,-90,"[4,7,16]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]",images/stim_nv3_ang90_s0.8_rot-090.png,images/stim_nv2_ang90_s0.0_rot-090.png,images/stim_nv3_ang90_s0.0_rot-090.png,FALSE,FALSE,null,null,1,images/stim_nv2_ang90_s0.0_rot-090.png,2,90,0,-90,0,null,,
html-button-response,37,2.1.0,91183,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1148,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,block_1,1,3,11,exp_221,2002-02-01,-135,"[16,25,26]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]",images/stim_nv3_ang90_s0.8_rot-135.png,images/stim_nv3_ang90_s1.4_rot-135.png,images/stim_nv3_ang135_s1.4_rot-135.png,FALSE,FALSE,null,null,2,images/stim_nv3_ang135_s1.4_rot-135.png,3,135,1.4,-135,2,null,,
html-button-response,39,2.1.0,92183,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,998,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",1,,,,,block_1,1,4,12,exp_111,2001-01-01,-45,"[0,4,10]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90}]",images/stim_nv1_ang90_s0.8_rot-045.png,images/stim_nv2_ang90_s0.0_rot-045.png,images/stim_nv1_ang45_s0.0_rot-045.png,FALSE,FALSE,null,null,1,images/stim_nv2_ang90_s0.0_rot-045.png,2,90,0,-45,0,null,,
html-button-response,41,2.1.0,94550,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,2365,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,block_1,1,5,13,exp_221,2002-02-01,0,"[5,23,26]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]",images/stim_nv2_ang135_s0.0_rot+000.png,images/stim_nv2_ang135_s1.4_rot+000.png,images/stim_nv3_ang135_s1.4_rot+000.png,FALSE,FALSE,null,null,2,images/stim_nv3_ang135_s1.4_rot+000.png,3,135,1.4,0,2,null,,
html-button-response,43,2.1.0,95767,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1215,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,block_1,1,6,14,exp_221,2002-02-01,135,"[12,21,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]",images/stim_nv2_ang45_s1.4_rot+135.png,images/stim_nv2_ang45_s0.8_rot+135.png,images/stim_nv3_ang45_s1.4_rot+135.png,FALSE,FALSE,null,null,2,images/stim_nv3_ang45_s1.4_rot+135.png,3,45,1.4,135,2,null,,
html-button-response,45,2.1.0,96867,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1098,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",0,,,,,block_1,1,7,15,exp_111,2001-01-01,180,"[0,8,20]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]",images/stim_nv1_ang45_s0.0_rot+180.png,images/stim_nv1_ang135_s1.4_rot+180.png,images/stim_nv3_ang135_s0.0_rot+180.png,FALSE,FALSE,null,null,0,images/stim_nv1_ang45_s0.0_rot+180.png,1,45,0,180,0,null,,
html-button-response,47,2.1.0,98049,67561,noInstr,587070211,0.005,19,Female,"Yes, formal training","I will first choose patterns that have similar patterns and wavelengths. For instance, patterns that appear continuous and those that appear sharp definitely cannot be the same. Also, based on the number of fluctuations, for example, fluctuations that occur three times and those that occur twice are also different. The simplest case is when there are two identical ones and one different one. In this case, you can simply pick out the one that is different.v",,,,,,,,,,,,,,,,,1181,"
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>",2,,,,,block_1,1,8,16,exp_111,2001-01-01,135,"[14,20,22]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]",images/stim_nv2_ang90_s1.4_rot+135.png,images/stim_nv2_ang135_s0.8_rot+135.png,images/stim_nv1_ang135_s1.4_rot+135.png,FALSE,FALSE,null,null,2,images/stim_nv1_ang135_s1.4_rot+135.png,1,135,1.4,135,2,null,,
