"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","28","2.1.0","86309","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","3116","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","7","7","practice_ambiguous","1/1/0","+180","[2,3,17]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot+180.png","images/stim_nv2_ang45_s0.0_rot+180.png","images/stim_nv1_ang135_s0.0_rot+180.png","true","false","null","null","0","images/stim_nv3_ang135_s0.8_rot+180.png","3","135","0.8","+180","1","null","",""
"html-button-response","30","2.1.0","88742","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","2433","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","8","8","practice_ambiguous","1/1/0","-135","[13,17,21]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot-135.png","images/stim_nv3_ang135_s0.8_rot-135.png","images/stim_nv2_ang90_s0.8_rot-135.png","true","false","null","null","1","images/stim_nv3_ang135_s0.8_rot-135.png","3","135","0.8","-135","1","null","",""
"html-button-response","32","2.1.0","93709","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","4966","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</b></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","95626","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1916","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","1","9","exp_221","2-2-1","+045","[10,19,25]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv1_ang90_s1.4_rot+045.png","images/stim_nv1_ang90_s0.8_rot+045.png","false","false","null","null","0","images/stim_nv3_ang90_s1.4_rot+045.png","3","90","1.4","+045","2","null","",""
"html-button-response","35","2.1.0","97126","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1496","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","2","10","catch","3-2-2","-090","[9,9,9]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot-090.png","images/stim_nv1_ang45_s0.8_rot-090.png","images/stim_nv1_ang45_s0.8_rot-090.png","false","true","0","0","0","images/stim_nv1_ang135_s0.8_rot-090.png","1","135","0.8","-090","1","true","",""
"html-button-response","37","2.1.0","99163","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","2036","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","3","11","exp_111","1-1-1","-135","[5,20,22]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang135_s1.4_rot-135.png","images/stim_nv2_ang135_s0.0_rot-135.png","images/stim_nv2_ang90_s1.4_rot-135.png","false","false","null","null","1","images/stim_nv2_ang135_s0.0_rot-135.png","2","135","0","-135","0","null","",""
"html-button-response","39","2.1.0","102909","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","3745","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","4","12","exp_111","1-1-1","+045","[12,18,22]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang45_s1.4_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","images/stim_nv2_ang45_s0.8_rot+045.png","false","false","null","null","0","images/stim_nv1_ang45_s1.4_rot+045.png","1","45","1.4","+045","2","null","",""
"html-button-response","41","2.1.0","104426","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1516","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","5","13","exp_221","2-2-1","+045","[0,18,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv1_ang45_s0.0_rot+045.png","images/stim_nv1_ang45_s1.4_rot+045.png","false","false","null","null","1","images/stim_nv1_ang45_s0.0_rot+045.png","1","45","0","+045","0","null","",""
"html-button-response","43","2.1.0","105692","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1266","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","6","14","exp_221","2-2-1","-135","[19,25,26]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot-135.png","images/stim_nv1_ang90_s1.4_rot-135.png","images/stim_nv3_ang90_s1.4_rot-135.png","false","false","null","null","1","images/stim_nv1_ang90_s1.4_rot-135.png","1","90","1.4","-135","2","null","",""
"html-button-response","45","2.1.0","107593","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1900","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","7","15","exp_111","1-1-1","-135","[4,19,23]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot-135.png","images/stim_nv2_ang135_s1.4_rot-135.png","images/stim_nv2_ang90_s0.0_rot-135.png","false","false","null","null","2","images/stim_nv2_ang90_s0.0_rot-135.png","2","90","0","-135","0","null","",""
"html-button-response","47","2.1.0","108742","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1149","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","8","16","exp_221","2-2-1","+135","[4,19,22]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot+135.png","images/stim_nv2_ang90_s0.0_rot+135.png","images/stim_nv2_ang90_s1.4_rot+135.png","false","false","null","null","1","images/stim_nv2_ang90_s0.0_rot+135.png","2","90","0","+135","0","null","",""
"html-button-response","49","2.1.0","110109","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1366","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","9","17","exp_221","2-2-1","-045","[11,16,17]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot-045.png","images/stim_nv3_ang90_s0.8_rot-045.png","images/stim_nv1_ang135_s0.8_rot-045.png","false","false","null","null","2","images/stim_nv1_ang135_s0.8_rot-045.png","1","135","0.8","-045","1","null","",""
"html-button-response","51","2.1.0","113809","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","3699","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","10","18","exp_221","2-2-1","+045","[18,24,26]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot+045.png","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv1_ang45_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+045.png","1","45","1.4","+045","2","null","",""
"html-button-response","53","2.1.0","115126","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1316","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","11","19","exp_221","2-2-1","+000","[15,17,24]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+000.png","images/stim_nv3_ang135_s0.8_rot+000.png","images/stim_nv3_ang45_s0.8_rot+000.png","false","false","null","null","1","images/stim_nv3_ang135_s0.8_rot+000.png","3","135","0.8","+000","1","null","",""
"html-button-response","55","2.1.0","117143","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","2016","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","12","20","exp_111","1-1-1","-090","[3,7,13]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot-090.png","images/stim_nv3_ang90_s0.0_rot-090.png","images/stim_nv2_ang45_s0.0_rot-090.png","false","false","null","null","0","images/stim_nv2_ang90_s0.8_rot-090.png","2","90","0.8","-090","1","null","",""
"html-button-response","57","2.1.0","118259","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1116","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","13","21","exp_221","2-2-1","+045","[6,7,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang90_s0.0_rot+045.png","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv3_ang45_s0.0_rot+045.png","false","false","null","null","1","images/stim_nv3_ang45_s1.4_rot+045.png","3","45","1.4","+045","2","null","",""
"html-button-response","59","2.1.0","119409","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1148","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","14","22","exp_111","1-1-1","+090","[1,20,25]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv1_ang135_s1.4_rot+090.png","images/stim_nv1_ang90_s0.0_rot+090.png","images/stim_nv3_ang90_s1.4_rot+090.png","false","false","null","null","2","images/stim_nv3_ang90_s1.4_rot+090.png","3","90","1.4","+090","2","null","",""
"html-button-response","61","2.1.0","127210","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","7800","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","15","23","exp_221","2-2-1","+180","[11,15,17]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot+180.png","images/stim_nv3_ang45_s0.8_rot+180.png","images/stim_nv3_ang135_s0.8_rot+180.png","false","false","null","null","0","images/stim_nv1_ang135_s0.8_rot+180.png","1","135","0.8","+180","1","null","",""
"html-button-response","63","2.1.0","129609","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","2399","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","16","24","exp_221","2-2-1","+180","[7,8,25]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang135_s0.0_rot+180.png","images/stim_nv3_ang90_s1.4_rot+180.png","images/stim_nv3_ang90_s0.0_rot+180.png","false","false","null","null","0","images/stim_nv3_ang135_s0.0_rot+180.png","3","135","0","+180","0","null","",""
"html-button-response","65","2.1.0","131143","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1532","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","17","25","exp_111","1-1-1","+180","[3,23,24]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot+180.png","images/stim_nv2_ang135_s1.4_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv2_ang135_s1.4_rot+180.png","2","135","1.4","+180","2","null","",""
"html-button-response","67","2.1.0","134210","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","3066","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","18","26","exp_221","2-2-1","-045","[0,1,4]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.0_rot-045.png","images/stim_nv1_ang90_s0.0_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","false","false","null","null","0","images/stim_nv2_ang90_s0.0_rot-045.png","2","90","0","-045","0","null","",""
"html-button-response","69","2.1.0","136026","68404","noInstr","867407587","0.007","20","Female","Limited, occasional experience","identify the shape and the number of angle in the shape","","","","","","","","","","","","","","","","","1816","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","19","27","catch","3-2-2","+180","[2,2,2]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":2,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.0_rot+180.png","images/stim_nv1_ang135_s0.8_rot+180.png","images/stim_nv1_ang135_s0.0_rot+180.png","false","true","1","1","1","images/stim_nv1_ang135_s0.8_rot+180.png","1","135","0.8","+180","1","true","",""
