"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","10","2.1.0","64064","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","6526","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please choose one that is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","79216","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","15149","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/stim_nv3_ang135_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv3_ang135_s0.0_rot+135.png""><img class=""ooo-img"" src=""images/stim_nv1_ang135_s0.0_rot+135.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","85291","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","6074","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","102096","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","16801","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","1","1","practice_ambiguous","1/1/0","-045","[3,19,23]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang45_s0.0_rot-045.png","images/stim_nv1_ang90_s1.4_rot-045.png","images/stim_nv2_ang135_s1.4_rot-045.png","true","false","null","null","0","images/stim_nv2_ang45_s0.0_rot-045.png","2","45","0","-045","0","null","",""
"html-button-response","15","2.1.0","106859","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","4760","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","2","2","practice_ambiguous","1/1/0","+135","[6,14,21]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv3_ang45_s0.0_rot+135.png","images/stim_nv2_ang45_s1.4_rot+135.png","images/stim_nv2_ang135_s0.8_rot+135.png","true","false","null","null","2","images/stim_nv2_ang135_s0.8_rot+135.png","2","135","0.8","+135","1","null","",""
"html-button-response","17","2.1.0","110354","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","3493","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","3","3","practice_ambiguous","1/1/0","+180","[4,17,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv3_ang135_s0.8_rot+180.png","true","false","null","null","1","images/stim_nv2_ang90_s0.0_rot+180.png","2","90","0","+180","0","null","",""
"html-button-response","19","2.1.0","112888","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2531","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","4","4","practice_ambiguous","1/1/0","+000","[7,10,20]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+000.png","images/stim_nv1_ang90_s0.8_rot+000.png","images/stim_nv3_ang90_s0.0_rot+000.png","true","false","null","null","2","images/stim_nv3_ang90_s0.0_rot+000.png","3","90","0","+000","0","null","",""
"html-button-response","21","2.1.0","115391","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2500","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","5","5","practice_ambiguous","1/1/0","+090","[8,16,19]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv3_ang90_s0.8_rot+090.png","images/stim_nv3_ang135_s0.0_rot+090.png","images/stim_nv1_ang90_s1.4_rot+090.png","true","false","null","null","2","images/stim_nv1_ang90_s1.4_rot+090.png","1","90","1.4","+090","2","null","",""
"html-button-response","23","2.1.0","118648","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","3255","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","6","6","practice_catch","3-2-2","-045","[10,10,10]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s1.4_rot-045.png","images/stim_nv1_ang90_s0.8_rot-045.png","images/stim_nv1_ang90_s0.8_rot-045.png","true","true","0","0","0","images/stim_nv1_ang90_s1.4_rot-045.png","1","90","1.4","-045","2","true","",""
"html-button-response","26","2.1.0","121167","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2517","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","7","7","practice_catch","3-2-2","+180","[24,24,24]","[{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":0,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.0_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","true","true","0","0","0","images/stim_nv3_ang45_s0.0_rot+180.png","3","45","0","+180","0","true","",""
"html-button-response","29","2.1.0","122899","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","1731","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","8","8","practice_catch","3-2-2","+135","[8,8,8]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.0_rot+135.png","images/stim_nv3_ang135_s0.0_rot+135.png","images/stim_nv3_ang135_s0.0_rot+135.png","true","true","0","0","0","images/stim_nv1_ang135_s0.0_rot+135.png","1","135","0","+135","0","true","",""
"html-button-response","32","2.1.0","127925","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","5023","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</b></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","137196","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","9270","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","1","9","exp_221","2-2-1","+090","[6,21,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot+090.png","images/stim_nv3_ang45_s0.0_rot+090.png","images/stim_nv3_ang45_s1.4_rot+090.png","false","false","null","null","0","images/stim_nv2_ang45_s1.4_rot+090.png","2","45","1.4","+090","2","null","",""
"html-button-response","35","2.1.0","140051","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2853","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","2","10","catch","3-2-2","-045","[4,4,4]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":4,""curv"":0,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot-045.png","images/stim_nv2_ang90_s0.0_rot-045.png","images/stim_nv2_ang90_s0.0_rot-045.png","false","true","0","0","0","images/stim_nv1_ang90_s0.0_rot-045.png","1","90","0","-045","0","true","",""
"html-button-response","37","2.1.0","143217","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","3164","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","3","11","exp_221","2-2-1","-135","[9,12,14]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot-135.png","images/stim_nv1_ang45_s0.8_rot-135.png","images/stim_nv2_ang45_s0.8_rot-135.png","false","false","null","null","0","images/stim_nv2_ang135_s0.8_rot-135.png","2","135","0.8","-135","1","null","",""
"html-button-response","39","2.1.0","147435","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","4215","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","4","12","exp_111","1-1-1","+000","[10,15,25]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang45_s0.8_rot+000.png","images/stim_nv3_ang90_s1.4_rot+000.png","images/stim_nv1_ang90_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv1_ang90_s0.8_rot+000.png","1","90","0.8","+000","1","null","",""
"html-button-response","41","2.1.0","154009","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","6572","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","5","13","exp_111","1-1-1","-045","[0,11,15]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv1_ang135_s0.8_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","images/stim_nv3_ang45_s0.8_rot-045.png","false","false","null","null","0","images/stim_nv1_ang135_s0.8_rot-045.png","1","135","0.8","-045","1","null","",""
"html-button-response","43","2.1.0","156602","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2591","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","6","14","exp_221","2-2-1","+045","[9,15,18]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot+045.png","images/stim_nv1_ang45_s0.8_rot+045.png","images/stim_nv3_ang45_s0.8_rot+045.png","false","false","null","null","2","images/stim_nv3_ang45_s0.8_rot+045.png","3","45","0.8","+045","1","null","",""
"html-button-response","45","2.1.0","159592","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2989","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","7","15","exp_221","2-2-1","+045","[7,25,26]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang90_s0.0_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","images/stim_nv3_ang135_s1.4_rot+045.png","false","false","null","null","0","images/stim_nv3_ang90_s0.0_rot+045.png","3","90","0","+045","0","null","",""
"html-button-response","47","2.1.0","165038","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","5442","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","8","16","exp_221","2-2-1","-090","[19,22,23]","[{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot-090.png","images/stim_nv2_ang90_s1.4_rot-090.png","images/stim_nv1_ang90_s1.4_rot-090.png","false","false","null","null","2","images/stim_nv1_ang90_s1.4_rot-090.png","1","90","1.4","-090","2","null","",""
"html-button-response","49","2.1.0","167210","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2171","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","9","17","exp_221","2-2-1","+090","[11,14,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s0.8_rot+090.png","images/stim_nv2_ang135_s1.4_rot+090.png","images/stim_nv1_ang135_s0.8_rot+090.png","false","false","null","null","2","images/stim_nv1_ang135_s0.8_rot+090.png","1","135","0.8","+090","1","null","",""
"html-button-response","51","2.1.0","169765","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2553","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","10","18","exp_221","2-2-1","+045","[11,16,17]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot+045.png","images/stim_nv3_ang135_s0.8_rot+045.png","images/stim_nv3_ang90_s0.8_rot+045.png","false","false","null","null","0","images/stim_nv1_ang135_s0.8_rot+045.png","1","135","0.8","+045","1","null","",""
"html-button-response","53","2.1.0","174587","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","4821","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","11","19","exp_221","2-2-1","+045","[1,19,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s1.4_rot+045.png","images/stim_nv1_ang90_s1.4_rot+045.png","images/stim_nv1_ang90_s0.0_rot+045.png","false","false","null","null","2","images/stim_nv1_ang90_s0.0_rot+045.png","1","90","0","+045","0","null","",""
"html-button-response","55","2.1.0","177527","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2938","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","12","20","exp_111","1-1-1","+090","[3,7,15]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.8_rot+090.png","images/stim_nv2_ang45_s0.0_rot+090.png","images/stim_nv3_ang90_s0.0_rot+090.png","false","false","null","null","1","images/stim_nv2_ang45_s0.0_rot+090.png","2","45","0","+090","0","null","",""
"html-button-response","57","2.1.0","185396","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","7867","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","13","21","exp_111","1-1-1","-135","[1,9,13]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot-135.png","images/stim_nv1_ang45_s0.8_rot-135.png","images/stim_nv2_ang90_s0.8_rot-135.png","false","false","null","null","0","images/stim_nv1_ang90_s0.0_rot-135.png","1","90","0","-135","0","null","",""
"html-button-response","59","2.1.0","189579","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","4182","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","14","22","exp_111","1-1-1","+045","[12,18,23]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot+045.png","images/stim_nv1_ang45_s1.4_rot+045.png","images/stim_nv2_ang45_s0.8_rot+045.png","false","false","null","null","0","images/stim_nv2_ang135_s1.4_rot+045.png","2","135","1.4","+045","2","null","",""
"html-button-response","61","2.1.0","191996","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2416","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","15","23","exp_221","2-2-1","+045","[20,22,23]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","images/stim_nv1_ang135_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv1_ang135_s1.4_rot+045.png","1","135","1.4","+045","2","null","",""
"html-button-response","63","2.1.0","194644","67936","noInstr","840558839","0.012","18","Female","Yes, informal or self-taught experience","I tended to group lines with similar patterns together (number of dips, angle, depth of dips), as opposed to just curves/spikes","","","","","","","","","","","","","","","","","2646","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","16","24","exp_111","1-1-1","-135","[6,21,26]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang45_s0.0_rot-135.png","images/stim_nv2_ang45_s1.4_rot-135.png","images/stim_nv3_ang135_s1.4_rot-135.png","false","false","null","null","2","images/stim_nv3_ang135_s1.4_rot-135.png","3","135","1.4","-135","2","null","",""
