"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","10","2.1.0","55067","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","7232","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please choose one that is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","68751","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","13682","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/stim_nv1_ang90_s0.8_rot-090.png""><img class=""ooo-img"" src=""images/stim_nv1_ang90_s0.8_rot-090.png""><img class=""ooo-img"" src=""images/stim_nv1_ang135_s0.8_rot-090.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","77167","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","8414","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","80017","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2848","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","1","1","practice_catch","3-2-2","-090","[10,10,10]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang90_s0.8_rot-090.png","images/stim_nv1_ang90_s0.8_rot-090.png","images/stim_nv1_ang135_s0.8_rot-090.png","true","true","2","2","2","images/stim_nv1_ang135_s0.8_rot-090.png","1","135","0.8","-090","1","true","",""
"html-button-response","16","2.1.0","82983","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2963","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","2","2","practice_ambiguous","0/0/0","+045","[0,14,25]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv2_ang135_s0.8_rot+045.png","images/stim_nv1_ang45_s0.0_rot+045.png","images/stim_nv3_ang90_s1.4_rot+045.png","true","false","null","null","1","images/stim_nv1_ang45_s0.0_rot+045.png","1","45","0","+045","0","null","",""
"html-button-response","18","2.1.0","84767","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","1782","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","3","3","practice_ambiguous","1/1/0","+000","[1,13,20]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang90_s0.0_rot+000.png","images/stim_nv1_ang135_s1.4_rot+000.png","images/stim_nv2_ang90_s0.8_rot+000.png","true","false","null","null","0","images/stim_nv1_ang90_s0.0_rot+000.png","1","90","0","+000","0","null","",""
"html-button-response","20","2.1.0","86417","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","1648","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","4","4","practice_catch","3-2-2","+135","[8,8,8]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":8,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.0_rot+135.png","images/stim_nv3_ang135_s0.8_rot+135.png","images/stim_nv3_ang135_s0.0_rot+135.png","true","true","1","1","2","images/stim_nv3_ang135_s0.0_rot+135.png","3","135","0","+135","0","false","",""
"html-button-response","22","2.1.0","91850","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","5431","
          <div style=""width:800px;"">
            <p>This was an <b>attention check practice trial</b>.</p>
            <p>Your answer was <b>INCORRECT</b>.</p>
            <p>On attention check trials, two shapes are identical and the odd one differs in exactly one feature.</p>
          </div>","0","","","","","","","","","practice_catch_feedback","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","23","2.1.0","94083","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2232","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","5","5","practice_ambiguous","1/1/0","-135","[1,9,14]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/stim_nv1_ang90_s0.0_rot-135.png","images/stim_nv2_ang135_s0.8_rot-135.png","images/stim_nv1_ang45_s0.8_rot-135.png","true","false","null","null","0","images/stim_nv1_ang90_s0.0_rot-135.png","1","90","0","-135","0","null","",""
"html-button-response","25","2.1.0","96101","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2015","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","6","6","practice_ambiguous","1/1/0","+000","[2,21,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv2_ang45_s1.4_rot+000.png","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv1_ang135_s0.0_rot+000.png","true","false","null","null","2","images/stim_nv1_ang135_s0.0_rot+000.png","1","135","0","+000","0","null","",""
"html-button-response","27","2.1.0","98734","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2631","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","1","","","","","practice","0","7","7","practice_catch","3-2-2","+000","[21,21,21]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang45_s1.4_rot+000.png","images/stim_nv3_ang45_s1.4_rot+000.png","images/stim_nv2_ang45_s1.4_rot+000.png","true","true","1","1","1","images/stim_nv3_ang45_s1.4_rot+000.png","3","45","1.4","+000","2","true","",""
"html-button-response","30","2.1.0","100783","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2047","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","8","8","practice_ambiguous","1/1/0","-090","[1,12,18]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot-090.png","images/stim_nv1_ang90_s0.0_rot-090.png","images/stim_nv2_ang45_s0.8_rot-090.png","true","false","null","null","1","images/stim_nv1_ang90_s0.0_rot-090.png","1","90","0","-090","0","null","",""
"html-button-response","32","2.1.0","106951","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","6166","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</b></p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","108351","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","1398","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","1","9","exp_221","2-2-1","-045","[0,18,21]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv1_ang45_s0.0_rot-045.png","images/stim_nv2_ang45_s1.4_rot-045.png","images/stim_nv1_ang45_s1.4_rot-045.png","false","false","null","null","0","images/stim_nv1_ang45_s0.0_rot-045.png","1","45","0","-045","0","null","",""
"html-button-response","35","2.1.0","115134","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","6781","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","2","10","catch","3-2-2","-045","[24,24,24]","[{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":24,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.8_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","false","true","0","0","0","images/stim_nv3_ang45_s0.8_rot-045.png","3","45","0.8","-045","1","true","",""
"html-button-response","37","2.1.0","118667","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","3532","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","3","11","exp_221","2-2-1","+090","[2,8,20]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv3_ang135_s0.0_rot+090.png","images/stim_nv1_ang135_s0.0_rot+090.png","images/stim_nv1_ang135_s1.4_rot+090.png","false","false","null","null","0","images/stim_nv3_ang135_s0.0_rot+090.png","3","135","0","+090","0","null","",""
"html-button-response","39","2.1.0","121217","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2548","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","4","12","exp_221","2-2-1","-045","[15,17,26]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot-045.png","images/stim_nv3_ang135_s0.8_rot-045.png","images/stim_nv3_ang45_s0.8_rot-045.png","false","false","null","null","2","images/stim_nv3_ang45_s0.8_rot-045.png","3","45","0.8","-045","1","null","",""
"html-button-response","41","2.1.0","124601","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","3382","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","5","13","exp_221","2-2-1","+180","[21,22,24]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv2_ang90_s1.4_rot+180.png","images/stim_nv3_ang45_s1.4_rot+180.png","images/stim_nv2_ang45_s1.4_rot+180.png","false","false","null","null","1","images/stim_nv3_ang45_s1.4_rot+180.png","3","45","1.4","+180","2","null","",""
"html-button-response","43","2.1.0","127567","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2964","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","6","14","exp_221","2-2-1","+045","[12,21,22]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/stim_nv2_ang45_s1.4_rot+045.png","images/stim_nv2_ang45_s0.8_rot+045.png","images/stim_nv2_ang90_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv2_ang90_s1.4_rot+045.png","2","90","1.4","+045","2","null","",""
"html-button-response","45","2.1.0","131717","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","4148","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","7","15","exp_221","2-2-1","-135","[1,4,10]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90}]","images/stim_nv1_ang90_s0.0_rot-135.png","images/stim_nv2_ang90_s0.0_rot-135.png","images/stim_nv1_ang90_s0.8_rot-135.png","false","false","null","null","1","images/stim_nv2_ang90_s0.0_rot-135.png","2","90","0","-135","0","null","",""
"html-button-response","47","2.1.0","135734","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","4016","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","8","16","exp_111","1-1-1","+135","[6,9,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s0.8_rot+135.png","images/stim_nv1_ang45_s0.8_rot+135.png","images/stim_nv3_ang45_s0.0_rot+135.png","false","false","null","null","1","images/stim_nv1_ang45_s0.8_rot+135.png","1","45","0.8","+135","1","null","",""
"html-button-response","49","2.1.0","139017","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","3282","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","9","17","exp_221","2-2-1","+045","[1,2,11]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":11,""curv"":1,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.0_rot+045.png","images/stim_nv1_ang90_s0.0_rot+045.png","images/stim_nv1_ang135_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv1_ang90_s0.0_rot+045.png","1","90","0","+045","0","null","",""
"html-button-response","51","2.1.0","141717","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2698","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","10","18","exp_221","2-2-1","-090","[15,16,25]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/stim_nv3_ang90_s1.4_rot-090.png","images/stim_nv3_ang45_s0.8_rot-090.png","images/stim_nv3_ang90_s0.8_rot-090.png","false","false","null","null","1","images/stim_nv3_ang45_s0.8_rot-090.png","3","45","0.8","-090","1","null","",""
"html-button-response","53","2.1.0","143367","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","1648","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","11","19","exp_221","2-2-1","+000","[9,12,13]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+000.png","images/stim_nv2_ang45_s0.8_rot+000.png","images/stim_nv1_ang45_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv1_ang45_s0.8_rot+000.png","1","45","0.8","+000","1","null","",""
"html-button-response","55","2.1.0","145550","67837","noInstr","506348527","0.008","18","Male","Limited, occasional experience","I had many strategies 
1. comparing sharp corners to rounded
2. comparing overall shape size and ability to overlap not focusing on corner/round edge or # of bumps
3. focusing on # of bumps 

I think those were all ","","","","","","","","","","","","","","","","","2181","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","12","20","exp_221","2-2-1","+045","[11,18,20]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s0.8_rot+045.png","images/stim_nv1_ang135_s1.4_rot+045.png","images/stim_nv1_ang45_s1.4_rot+045.png","false","false","null","null","2","images/stim_nv1_ang45_s1.4_rot+045.png","1","45","1.4","+045","2","null","",""
