"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_seed","total_experiment_time","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_s","chosen_rot","chosen_curv","correct","block_failed","blocks_failed_total"
"html-button-response","10","2.1.0","129983","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","15964","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please focus on the <b>how curvy the shapes are</b> when deciding which one is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","159117","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","29127","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""images/stim_nv2_ang45_s0.8_rot-090.png""><img class=""ooo-img"" src=""images/stim_nv2_ang45_s0.8_rot-090.png""><img class=""ooo-img"" src=""images/stim_nv2_ang45_s1.4_rot-090.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","164212","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","5088","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","166808","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2589","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","1","1","practice_ambiguous","1/1/0","+135","[0,5,13]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv1_ang45_s0.0_rot+135.png","images/stim_nv2_ang90_s0.8_rot+135.png","images/stim_nv2_ang135_s0.0_rot+135.png","true","false","null","null","0","images/stim_nv1_ang45_s0.0_rot+135.png","1","45","0","+135","0","null","",""
"html-button-response","15","2.1.0","169312","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2499","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","practice","0","2","2","practice_ambiguous","1/1/0","+045","[3,9,19]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/stim_nv1_ang45_s0.8_rot+045.png","images/stim_nv2_ang45_s0.0_rot+045.png","images/stim_nv1_ang90_s1.4_rot+045.png","true","false","null","null","1","images/stim_nv2_ang45_s0.0_rot+045.png","2","45","0","+045","0","null","",""
"html-button-response","17","2.1.0","171807","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2490","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","3","3","practice_catch","3-2-2","+090","[20,20,20]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":20,""curv"":0,""nv"":1,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+090.png","images/stim_nv1_ang135_s1.4_rot+090.png","images/stim_nv1_ang135_s0.0_rot+090.png","true","true","2","2","2","images/stim_nv1_ang135_s0.0_rot+090.png","1","135","0","+090","0","true","",""
"html-button-response","20","2.1.0","174296","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2483","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","4","4","practice_ambiguous","1/1/0","-045","[6,17,20]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/stim_nv3_ang45_s0.0_rot-045.png","images/stim_nv1_ang135_s1.4_rot-045.png","images/stim_nv3_ang135_s0.8_rot-045.png","true","false","null","null","0","images/stim_nv3_ang45_s0.0_rot-045.png","3","45","0","-045","0","null","",""
"html-button-response","22","2.1.0","177709","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","3408","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","5","5","practice_catch","3-2-2","-090","[12,12,12]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":12,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s0.8_rot-090.png","images/stim_nv2_ang45_s0.8_rot-090.png","images/stim_nv2_ang45_s1.4_rot-090.png","true","true","2","2","2","images/stim_nv2_ang45_s1.4_rot-090.png","2","45","1.4","-090","2","true","",""
"html-button-response","25","2.1.0","181402","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","3686","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","6","6","practice_ambiguous","1/1/0","+180","[1,18,26]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang90_s0.0_rot+180.png","images/stim_nv1_ang45_s1.4_rot+180.png","images/stim_nv3_ang135_s1.4_rot+180.png","true","false","null","null","2","images/stim_nv3_ang135_s1.4_rot+180.png","3","135","1.4","+180","2","null","",""
"html-button-response","27","2.1.0","185969","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","4559","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","7","7","practice_ambiguous","2/2/2","-045","[2,5,8]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135}]","images/stim_nv1_ang135_s0.0_rot-045.png","images/stim_nv3_ang135_s0.0_rot-045.png","images/stim_nv2_ang135_s0.0_rot-045.png","true","false","null","null","0","images/stim_nv1_ang135_s0.0_rot-045.png","1","135","0","-045","0","null","",""
"html-button-response","29","2.1.0","189367","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","3391","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","1","","","","","practice","0","8","8","practice_catch","3-2-2","+090","[7,7,7]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":7,""curv"":0,""nv"":3,""ang"":135}]","images/stim_nv3_ang90_s0.0_rot+090.png","images/stim_nv3_ang135_s0.0_rot+090.png","images/stim_nv3_ang90_s0.0_rot+090.png","true","true","1","1","1","images/stim_nv3_ang135_s0.0_rot+090.png","3","135","0","+090","0","true","",""
"html-button-response","32","2.1.0","191988","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2617","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully and <b>pick the odd-one-out based on curvature.</b></p>
            <p>If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","193894","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","1901","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","1","9","exp_221","2-2-1","+000","[6,9,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s0.0_rot+000.png","images/stim_nv3_ang45_s0.8_rot+000.png","images/stim_nv1_ang45_s0.8_rot+000.png","false","false","null","null","2","images/stim_nv1_ang45_s0.8_rot+000.png","1","45","0.8","+000","1","null","",""
"html-button-response","35","2.1.0","196019","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2119","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","2","10","exp_221","2-2-1","+135","[0,6,24]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv1_ang45_s0.0_rot+135.png","images/stim_nv3_ang45_s0.0_rot+135.png","images/stim_nv3_ang45_s1.4_rot+135.png","false","false","null","null","0","images/stim_nv1_ang45_s0.0_rot+135.png","1","45","0","+135","0","null","",""
"html-button-response","37","2.1.0","198503","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2477","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","3","11","exp_221","2-2-1","+000","[20,24,26]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang135_s1.4_rot+000.png","images/stim_nv3_ang135_s1.4_rot+000.png","images/stim_nv3_ang45_s1.4_rot+000.png","false","false","null","null","2","images/stim_nv3_ang45_s1.4_rot+000.png","3","45","1.4","+000","2","null","",""
"html-button-response","39","2.1.0","210159","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","11649","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","4","12","exp_221","2-2-1","-045","[6,7,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang90_s0.0_rot-045.png","images/stim_nv3_ang45_s1.4_rot-045.png","images/stim_nv3_ang45_s0.0_rot-045.png","false","false","null","null","0","images/stim_nv3_ang90_s0.0_rot-045.png","3","90","0","-045","0","null","",""
"html-button-response","41","2.1.0","212763","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2597","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","5","13","exp_221","2-2-1","+045","[2,8,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv3_ang135_s1.4_rot+045.png","images/stim_nv3_ang135_s0.0_rot+045.png","images/stim_nv1_ang135_s0.0_rot+045.png","false","false","null","null","2","images/stim_nv1_ang135_s0.0_rot+045.png","1","135","0","+045","0","null","",""
"html-button-response","43","2.1.0","214417","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","1647","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","6","14","exp_221","2-2-1","+135","[18,20,21]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot+135.png","images/stim_nv1_ang135_s1.4_rot+135.png","images/stim_nv2_ang45_s1.4_rot+135.png","false","false","null","null","1","images/stim_nv1_ang135_s1.4_rot+135.png","1","135","1.4","+135","2","null","",""
"html-button-response","45","2.1.0","217228","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2806","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","7","15","exp_221","2-2-1","-045","[0,1,3]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45}]","images/stim_nv2_ang45_s0.0_rot-045.png","images/stim_nv1_ang45_s0.0_rot-045.png","images/stim_nv1_ang90_s0.0_rot-045.png","false","false","null","null","2","images/stim_nv1_ang90_s0.0_rot-045.png","1","90","0","-045","0","null","",""
"html-button-response","47","2.1.0","221828","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","4595","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","8","16","exp_221","2-2-1","+135","[4,5,13]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+135.png","images/stim_nv2_ang135_s0.0_rot+135.png","images/stim_nv2_ang90_s0.0_rot+135.png","false","false","null","null","0","images/stim_nv2_ang90_s0.8_rot+135.png","2","90","0.8","+135","1","null","",""
"html-button-response","49","2.1.0","224099","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2264","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","9","17","exp_111","1-1-1","+090","[6,12,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/stim_nv3_ang45_s0.0_rot+090.png","images/stim_nv2_ang45_s0.8_rot+090.png","images/stim_nv3_ang135_s0.8_rot+090.png","false","false","null","null","2","images/stim_nv3_ang135_s0.8_rot+090.png","3","135","0.8","+090","1","null","",""
"html-button-response","51","2.1.0","229415","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","5308","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","10","18","exp_111","1-1-1","-090","[4,14,16]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/stim_nv2_ang90_s0.0_rot-090.png","images/stim_nv3_ang90_s0.8_rot-090.png","images/stim_nv2_ang135_s0.8_rot-090.png","false","false","null","null","2","images/stim_nv2_ang135_s0.8_rot-090.png","2","135","0.8","-090","1","null","",""
"html-button-response","53","2.1.0","232924","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","3504","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","11","19","catch","3-2-2","-045","[22,22,22]","[{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":22,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot-045.png","images/stim_nv2_ang90_s1.4_rot-045.png","images/stim_nv2_ang90_s1.4_rot-045.png","false","true","0","0","0","images/stim_nv2_ang90_s0.8_rot-045.png","2","90","0.8","-045","1","true","",""
"html-button-response","55","2.1.0","235765","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2834","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","12","20","exp_221","2-2-1","+090","[9,12,18]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/stim_nv1_ang45_s1.4_rot+090.png","images/stim_nv2_ang45_s0.8_rot+090.png","images/stim_nv1_ang45_s0.8_rot+090.png","false","false","null","null","1","images/stim_nv2_ang45_s0.8_rot+090.png","2","45","0.8","+090","1","null","",""
"html-button-response","57","2.1.0","238474","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","2703","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","13","21","exp_111","1-1-1","+045","[16,19,24]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/stim_nv3_ang45_s1.4_rot+045.png","images/stim_nv1_ang90_s1.4_rot+045.png","images/stim_nv3_ang90_s0.8_rot+045.png","false","false","null","null","1","images/stim_nv1_ang90_s1.4_rot+045.png","1","90","1.4","+045","2","null","",""
"html-button-response","59","2.1.0","240116","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","1637","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","14","22","exp_111","1-1-1","+180","[7,10,15]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/stim_nv3_ang90_s0.0_rot+180.png","images/stim_nv1_ang90_s0.8_rot+180.png","images/stim_nv3_ang45_s0.8_rot+180.png","false","false","null","null","1","images/stim_nv1_ang90_s0.8_rot+180.png","1","90","0.8","+180","1","null","",""
"html-button-response","61","2.1.0","241793","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","1669","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","15","23","exp_221","2-2-1","+180","[1,4,13]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/stim_nv2_ang90_s0.8_rot+180.png","images/stim_nv2_ang90_s0.0_rot+180.png","images/stim_nv1_ang90_s0.0_rot+180.png","false","false","null","null","2","images/stim_nv1_ang90_s0.0_rot+180.png","1","90","0","+180","0","null","",""
"html-button-response","63","2.1.0","243632","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","1829","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","16","24","exp_111","1-1-1","-090","[16,19,26]","[{""id"":16,""curv"":1,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/stim_nv1_ang90_s1.4_rot-090.png","images/stim_nv3_ang90_s0.8_rot-090.png","images/stim_nv3_ang135_s1.4_rot-090.png","false","false","null","null","0","images/stim_nv1_ang90_s1.4_rot-090.png","1","90","1.4","-090","2","null","",""
"html-button-response","65","2.1.0","248528","66766","906027392","14","18","Female","No experience","I tried to see how manu ""bumps"" there were or how much the shape took up space of the box. Some of them were confusing, but others were really obvious.","","","","","","","","","","","","","","","","","4890","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","17","25","exp_111","1-1-1","-045","[11,19,23]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/stim_nv2_ang135_s1.4_rot-045.png","images/stim_nv1_ang90_s1.4_rot-045.png","images/stim_nv1_ang135_s0.8_rot-045.png","false","false","null","null","0","images/stim_nv2_ang135_s1.4_rot-045.png","2","135","1.4","-045","2","null","",""
