"trial_type","trial_index","plugin_version","time_elapsed","participant","expType","experiment_seed","age","sex","art_experience","strategy_open","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","seeds","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_range","chosen_N","chosen_curv","chosen_seed","correct","block_failed","blocks_failed_total"
"html-button-response","10","2.1.0","60956","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","12632","
    <div style=""width:800px;"">
      <p>On each trial, you will see three shapes. You will do <b>9 blocks</b> in total.</p>
      <p>Your task is to select the shape that is the <b>odd-one-out</b>.</p>
      <p>Please choose one that is most different from the other two.</p>
      <p>There is no strictly correct answer, we are interested in your intuitive judgment.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","82842","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","21882","
    <div style=""width:800px;"">
      <p>However, there are also <b>attention check trials</b>.</p>
      <p>On these trials, there is <b>exactly one correct odd-one-out</b> (two shapes are identical, and the third looks similar).</p>
      <ul>
        <p>There are several attention check trials in every block</p>
        <p>You must answer at least <b>75%</b> of these correctly in a block to successfully pass that block.</p>
        <p>If you fail <b>3 or more blocks</b>, your data may be <b>rejected</b>, and you may choose to stop the experiment at any time.</p>
      </ul>
      <p>After each block, you will see feedback indicating whether you passed that block.</p>
      <p>Here is an <b>example attention check triplet</b>:</p>
      
  <div style=""display:flex; justify-content:center; gap:20px; margin-top:15px;"">
    <img class=""ooo-img"" src=""practice_images/circle_rng12_N18_curv0_seed7.png""><img class=""ooo-img"" src=""practice_images/circle_rng12_N18_curv0_seed7.png""><img class=""ooo-img"" src=""practice_images/circle_rng12_N18_curv1_seed26.png"">
  </div>

    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","2.1.0","89165","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","6319","
    <div style=""width:800px;"">
      <p>You will now complete <b>8 practice trials</b>:</p>
      <ul>
        <p><b>5 practice trials</b> with <b>no obvious correct answer</b>.</p>
        <p><b>3 practice trials</b> that are <b>attention checks</b> with a clearly correct odd-one-out.</p>
      </ul>
      <p>On attention check practice trials, you will be told that it is an attention check.</p>
    </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","2.1.0","93188","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","4015","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","1","1","practice_ambiguous","1/1/0","[7,26,9]","[12,17,18]","[{""id"":12,""curv"":1,""nv"":18,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":18,""curv"":2,""nv"":9,""range"":12}]","practice_images/circle_rng12_N9_curv2_seed9.png","practice_images/circle_rng12_N18_curv1_seed7.png","practice_images/circle_rng45_N27_curv1_seed26.png","true","false","null","null","2","practice_images/circle_rng45_N27_curv1_seed26.png","45","27","1","26","null","",""
"html-button-response","15","2.1.0","95988","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","2793","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","practice","0","2","2","practice_ambiguous","1/1/0","[9,26,7]","[14,16,20]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":16,""curv"":1,""nv"":27,""range"":25},{""id"":20,""curv"":2,""nv"":9,""range"":45}]","practice_images/circle_rng45_N9_curv2_seed7.png","practice_images/circle_rng45_N18_curv1_seed9.png","practice_images/circle_rng25_N27_curv1_seed26.png","true","false","null","null","0","practice_images/circle_rng45_N9_curv2_seed7.png","45","9","2","7","null","",""
"html-button-response","17","2.1.0","99910","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","3917","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","3","3","practice_catch","3-2-2","[7,7,26]","[3,3,3]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":1,""nv"":18,""range"":12}]","practice_images/circle_rng12_N18_curv1_seed26.png","practice_images/circle_rng12_N18_curv0_seed7.png","practice_images/circle_rng12_N18_curv0_seed7.png","true","true","0","0","0","practice_images/circle_rng12_N18_curv1_seed26.png","12","18","1","26","true","",""
"html-button-response","20","2.1.0","103089","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","3173","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","4","4","practice_ambiguous","1/1/0","[7,26,9]","[3,10,22]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25}]","practice_images/circle_rng12_N18_curv0_seed7.png","practice_images/circle_rng25_N18_curv2_seed9.png","practice_images/circle_rng25_N9_curv1_seed26.png","true","false","null","null","2","practice_images/circle_rng25_N9_curv1_seed26.png","25","9","1","26","null","",""
"html-button-response","22","2.1.0","105498","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","2403","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","0","","","","","practice","0","5","5","practice_catch","3-2-2","[9,9,7]","[3,3,3]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":3,""curv"":0,""nv"":18,""range"":25}]","practice_images/circle_rng25_N18_curv0_seed7.png","practice_images/circle_rng12_N18_curv0_seed9.png","practice_images/circle_rng12_N18_curv0_seed9.png","true","true","0","0","0","practice_images/circle_rng25_N18_curv0_seed7.png","25","18","0","7","true","",""
"html-button-response","25","2.1.0","109202","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","3698","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","6","6","practice_ambiguous","1/1/0","[26,9,7]","[1,9,17]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":17,""curv"":1,""nv"":27,""range"":45}]","practice_images/circle_rng25_N9_curv0_seed26.png","practice_images/circle_rng12_N9_curv1_seed9.png","practice_images/circle_rng45_N27_curv1_seed7.png","true","false","null","null","2","practice_images/circle_rng45_N27_curv1_seed7.png","45","27","1","7","null","",""
"html-button-response","27","2.1.0","111095","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","1888","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        <p style=""color:#b00;""><b>This is an attention check practice trial.</b></p>
      </div>","2","","","","","practice","0","7","7","practice_catch","3-2-2","[26,26,7]","[22,22,22]","[{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":25},{""id"":22,""curv"":2,""nv"":18,""range"":12}]","practice_images/circle_rng25_N18_curv2_seed26.png","practice_images/circle_rng25_N18_curv2_seed26.png","practice_images/circle_rng12_N18_curv2_seed7.png","true","true","2","2","2","practice_images/circle_rng12_N18_curv2_seed7.png","12","18","2","7","true","",""
"html-button-response","30","2.1.0","115560","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","4460","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","practice","0","8","8","practice_ambiguous","1/1/0","[26,9,7]","[1,9,25]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","practice_images/circle_rng25_N9_curv0_seed26.png","practice_images/circle_rng12_N9_curv1_seed9.png","practice_images/circle_rng25_N27_curv2_seed7.png","true","false","null","null","2","practice_images/circle_rng25_N27_curv2_seed7.png","25","27","2","7","null","",""
"html-button-response","32","2.1.0","131358","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","15795","<p>Practice is complete.</p>
            <p>When you are ready, click below to start the main experiment.</p>
            <p>The main task has <b>9 blocks</b>. You can take short breaks between blocks.</p>
            <p>On all trials, please respond thoughtfully. If you respond too fast, you will see a warning screen.</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","33","2.1.0","137873","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","6511","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","1","9","exp_111","1-1-1","[10,13,18]","[3,23,24]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":23,""curv"":2,""nv"":18,""range"":45},{""id"":24,""curv"":2,""nv"":27,""range"":12}]","images/circle_rng45_N18_curv2_seed13.png","images/circle_rng12_N18_curv0_seed10.png","images/circle_rng12_N27_curv2_seed18.png","false","false","null","null","0","images/circle_rng45_N18_curv2_seed13.png","45","18","2","13","null","",""
"html-button-response","35","2.1.0","141717","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","3839","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","2","10","catch","3-2-2","[18,18,13]","[17,17,17]","[{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng45_N27_curv1_seed18.png","images/circle_rng25_N27_curv1_seed13.png","images/circle_rng45_N27_curv1_seed18.png","false","true","1","1","1","images/circle_rng25_N27_curv1_seed13.png","25","27","1","13","true","",""
"html-button-response","37","2.1.0","146670","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","4945","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","3","11","exp_111","1-1-1","[10,13,18]","[3,14,15]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":15,""curv"":1,""nv"":27,""range"":12}]","images/circle_rng12_N18_curv0_seed10.png","images/circle_rng45_N18_curv1_seed13.png","images/circle_rng12_N27_curv1_seed18.png","false","false","null","null","1","images/circle_rng45_N18_curv1_seed13.png","45","18","1","13","null","",""
"html-button-response","39","2.1.0","156439","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","9765","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","4","12","exp_221","2-2-1","[10,13,18]","[6,8,26]","[{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":26,""curv"":2,""nv"":27,""range"":45}]","images/circle_rng45_N27_curv0_seed13.png","images/circle_rng45_N27_curv2_seed18.png","images/circle_rng12_N27_curv0_seed10.png","false","false","null","null","2","images/circle_rng12_N27_curv0_seed10.png","12","27","0","10","null","",""
"html-button-response","41","2.1.0","163401","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","6957","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_1","1","5","13","exp_221","2-2-1","[18,13,10]","[10,19,20]","[{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":20,""curv"":2,""nv"":9,""range"":45}]","images/circle_rng25_N9_curv2_seed13.png","images/circle_rng45_N9_curv2_seed10.png","images/circle_rng25_N9_curv1_seed18.png","false","false","null","null","1","images/circle_rng45_N9_curv2_seed10.png","45","9","2","10","null","",""
"html-button-response","43","2.1.0","171217","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","7811","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","6","14","exp_221","2-2-1","[10,13,18]","[3,4,13]","[{""id"":3,""curv"":0,""nv"":18,""range"":12},{""id"":4,""curv"":0,""nv"":18,""range"":25},{""id"":13,""curv"":1,""nv"":18,""range"":25}]","images/circle_rng25_N18_curv1_seed18.png","images/circle_rng25_N18_curv0_seed13.png","images/circle_rng12_N18_curv0_seed10.png","false","false","null","null","2","images/circle_rng12_N18_curv0_seed10.png","12","18","0","10","null","",""
"html-button-response","45","2.1.0","181715","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","10494","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","7","15","exp_221","2-2-1","[18,10,13]","[0,2,8]","[{""id"":0,""curv"":0,""nv"":9,""range"":12},{""id"":2,""curv"":0,""nv"":9,""range"":45},{""id"":8,""curv"":0,""nv"":27,""range"":45}]","images/circle_rng45_N9_curv0_seed10.png","images/circle_rng12_N9_curv0_seed18.png","images/circle_rng45_N27_curv0_seed13.png","false","false","null","null","2","images/circle_rng45_N27_curv0_seed13.png","45","27","0","13","null","",""
"html-button-response","47","2.1.0","194076","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","12356","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","8","16","exp_111","1-1-1","[13,10,18]","[8,14,16]","[{""id"":8,""curv"":0,""nv"":27,""range"":45},{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":16,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng45_N18_curv1_seed10.png","images/circle_rng45_N27_curv0_seed13.png","images/circle_rng25_N27_curv1_seed18.png","false","false","null","null","2","images/circle_rng25_N27_curv1_seed18.png","25","27","1","18","null","",""
"html-button-response","49","2.1.0","204516","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","10436","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","9","17","exp_111","1-1-1","[13,18,10]","[9,19,21]","[{""id"":9,""curv"":1,""nv"":9,""range"":12},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":21,""curv"":2,""nv"":18,""range"":12}]","images/circle_rng12_N18_curv2_seed10.png","images/circle_rng25_N9_curv2_seed18.png","images/circle_rng12_N9_curv1_seed13.png","false","false","null","null","0","images/circle_rng12_N18_curv2_seed10.png","12","18","2","10","null","",""
"html-button-response","51","2.1.0","215329","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","10809","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","10","18","exp_221","2-2-1","[13,18,10]","[14,17,23]","[{""id"":14,""curv"":1,""nv"":18,""range"":45},{""id"":17,""curv"":1,""nv"":27,""range"":45},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N27_curv1_seed18.png","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng45_N18_curv1_seed13.png","false","false","null","null","0","images/circle_rng45_N27_curv1_seed18.png","45","27","1","18","null","",""
"html-button-response","53","2.1.0","226124","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","10790","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","11","19","exp_221","2-2-1","[13,18,10]","[20,21,23]","[{""id"":20,""curv"":2,""nv"":9,""range"":45},{""id"":21,""curv"":2,""nv"":18,""range"":12},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng45_N9_curv2_seed13.png","images/circle_rng12_N18_curv2_seed18.png","false","false","null","null","2","images/circle_rng12_N18_curv2_seed18.png","12","18","2","18","null","",""
"html-button-response","55","2.1.0","236181","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","10052","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","12","20","exp_111","1-1-1","[10,18,13]","[10,18,25]","[{""id"":10,""curv"":1,""nv"":9,""range"":25},{""id"":18,""curv"":2,""nv"":9,""range"":12},{""id"":25,""curv"":2,""nv"":27,""range"":25}]","images/circle_rng12_N9_curv2_seed18.png","images/circle_rng25_N9_curv1_seed10.png","images/circle_rng25_N27_curv2_seed13.png","false","false","null","null","2","images/circle_rng25_N27_curv2_seed13.png","25","27","2","13","null","",""
"html-button-response","57","2.1.0","244345","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","8160","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_1","1","13","21","exp_111","1-1-1","[18,13,10]","[13,19,23]","[{""id"":13,""curv"":1,""nv"":18,""range"":25},{""id"":19,""curv"":2,""nv"":9,""range"":25},{""id"":23,""curv"":2,""nv"":18,""range"":45}]","images/circle_rng25_N18_curv1_seed18.png","images/circle_rng45_N18_curv2_seed10.png","images/circle_rng25_N9_curv2_seed13.png","false","false","null","null","2","images/circle_rng25_N9_curv2_seed13.png","25","9","2","13","null","",""
"html-button-response","59","2.1.0","253090","70525","noInstr","75838511","18","Female","Yes, informal or self-taught experience","Comparing the sizes of the shapes, how the shapes could be broken down into other shapes (eg. rectangles, triangles, etc.), the curvature of the lines (sharp or curvy), and how complex the shapes were.","","","","","","","","","","","","","","","","","8740","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_1","1","14","22","exp_111","1-1-1","[18,10,13]","[1,6,16]","[{""id"":1,""curv"":0,""nv"":9,""range"":25},{""id"":6,""curv"":0,""nv"":27,""range"":12},{""id"":16,""curv"":1,""nv"":27,""range"":25}]","images/circle_rng25_N9_curv0_seed18.png","images/circle_rng12_N27_curv0_seed10.png","images/circle_rng25_N27_curv1_seed13.png","false","false","null","null","0","images/circle_rng25_N9_curv0_seed18.png","25","9","0","18","null","",""
